latitude,longitude,address,property_type,rooms,home_size,lot_size,year_built,parcel_number,realtyID,county,subdivision,census,tract,lot,zoning,date,sale_price,estimated_value,sex_offenders,crime_index,enviornmental_hazards,natural_disasters,school_quality,url
33.947667,-118.110267,9243 Gainford St,Single Family Residence,"2 beds, 1 bath","2,691 sqft","10,400 sqft",1956,6390023006,1114971044,Los Angeles,17596,5,550500,6,"
Zoning:

DOR110000*
		",12/14/2009,"$526,000","$994,500",3 Found,Moderate,2 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/downey/90240/9243-gainford-st/3609202/
34.025288,-118.495791,1025 9th St,Apartment house (5+ units),"13 beds, 15 baths","8,124 sqft","7,510 sqft",1968,4281029017,1114971046,Los Angeles,SANTA MONICA,3,701501,S,"
Zoning:

SMR2*
		",01/25/2021,"$3,850,000","$762,000",3 Found,Moderate,7 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90403/1025-9th-st/154551993/
34.0608,-118.437829,10747 Wilshire Blvd # 704,Condominium,"1 bed, 2 baths",859 sqft,"17,781 sqft",1972,4360011181,1114971125,Los Angeles,34414,4,265202,,"
Zoning:

LAR5
		",07/19/1999,,"$574,900",3 Found,Slightly High,6 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90024/10747-wilshire-blvd-704/154575228/
33.80892,-118.30731,23741 Kippen St,Single Family Residence,"4 beds, 2 baths","1,574 sqft","5,635 sqft",1971,7439007011,1114971837,Los Angeles,24608,1,293301,116,"
Zoning:

LAR1
		",01/25/2021,"$785,000","$949,500",3 Found,Moderate,10 Found,2 Found,Average,https://www.realtytrac.com/property/ca/harbor-city/90710/23741-kippen-st/154901849/
33.894734,-118.098432,11044 Excelsior Dr # B,Condominium,"3 beds, 3 baths","1,560 sqft",,2017,8078023116,1114971842,Los Angeles,,4,552900,1,"
Zoning:

NOR317U*
		",01/25/2021,"$600,000","$608,700",19 Found,Moderate,2 Found,1 Found,Average,https://www.realtytrac.com/property/ca/norwalk/90650/11044-excelsior-dr-b/325262864/
34.401878,-118.469026,26605 Whispering Leaves Dr,Single Family Residence,"4 beds, 2 baths","1,288 sqft","11,053 sqft",1972,2842008046,1114971847,Los Angeles,30201,1,920042,31,"
Zoning:

SCUR2
		",01/25/2021,"$622,000","$554,100",1 Found,Low,4 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/newhall/91321/26605-whispering-leaves-dr/17024896/
33.773827,-118.154375,612 Obispo Ave,Single Family Residence,"2 beds, 1 bath","1,140 sqft","4,751 sqft",1913,7258028021,1114972411,Los Angeles,LONG BEACH HEIGHTS,5,577100,21,"
Zoning:

LBR3S
		",12/02/1968,"$16,000","$463,600",11 Found,Slightly High,10 Found,1 Found,Average,https://www.realtytrac.com/property/ca/long-beach/90814/612-obispo-ave/26885594/
34.069094,-118.384436,174 N Clark Dr,Apartment house (5+ units),"8 beds, 8 baths","5,878 sqft","6,858 sqft",1938,4334004043,1114972416,Los Angeles,7005,2,700802,46,"
Zoning:

BHR4YY
		",,,,0 Found,Moderate,9 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/beverly-hills/90211/174-n-clark-dr/154590686/
34.565238,-118.050976,4341 Portland Ave,Single Family Residence,"2 beds, 2 baths","1,089 sqft","7,172 sqft",1987,3023036052,1114972459,Los Angeles,31506,2,910711,5,"
Zoning:

LCRA7OOO
		",01/25/2021,"$320,000","$273,300",5 Found,Moderate,2 Found,2 Found,Average,https://www.realtytrac.com/property/ca/palmdale/93552/4341-portland-ave/21532671/
33.968196,-118.05278,7972 Calobar Ave,Single Family Residence,"2 beds, 1 bath",752 sqft,"7,447 sqft",1949,8170022001,1114973153,Los Angeles,14441,2,502100,17,"
Zoning:

LCR1YY
		",01/25/2021,"$560,000","$583,300",6 Found,Moderate,25 Found,1 Found,Average,https://www.realtytrac.com/property/ca/whittier/90606/7972-calobar-ave/24188631/
33.980624,-118.208926,3249 E Gage Ave,Restaurant,,"3,136 sqft","5,387 sqft",1924,6319015012,1114973808,Los Angeles,5682,2,533201,192,"
Zoning:

HPCG*
		",01/25/2021,"$795,000",,20 Found,Slightly High,20 Found,1 Found,Average,https://www.realtytrac.com/property/ca/huntington-park/90255/3249-e-gage-ave/144340395/
33.735385,-118.332474,2830 San Ramon Dr,Single Family Residence,"4 beds, 2 baths","1,746 sqft","10,236 sqft",1959,7561042009,1114973823,Los Angeles,25051,4,670702,34,"
Zoning:

RPRS20000*
		",01/25/2021,"$1,452,500","$1,801,000",1 Found,Very Low,2 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/rancho-palos-verdes/90275/2830-san-ramon-dr/154922482/
34.171884,-118.381914,11488 Burbank Blvd,Single Family Residence,"2 beds, 1 bath","1,855 sqft","2,500 sqft",1948,2350004057,1114974571,Los Angeles,8332,1,125200,101,"
Zoning:

LAC4
		",01/25/2021,"$640,000","$709,700",12 Found,Low,9 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/north-hollywood/91601/11488-burbank-blvd/154413342/
34.09607,-118.349888,1353 N Fuller Ave # Ph4,Condominium,"2 beds, 3 baths","1,610 sqft","20,700 sqft",2007,5550019096,1114953485,Los Angeles,63612,1,189902,1,"
Zoning:

LAR3
		",01/25/2021,"$850,000","$886,200",5 Found,Slightly High,9 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90046/1353-n-fuller-ave-ph4/143938981/
34.149804,-118.404866,4342 Whitsett Ave,Apartment house (5+ units),"10 beds, 14 baths","6,520 sqft","6,000 sqft",1990,2367001073,1114955383,Los Angeles,6891,2,143500,6,"
Zoning:

LAR3
		",01/25/2021,"$487,500","$723,000",3 Found,,1 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/studio-city/91604/4342-whitsett-ave/154416612/
33.950705,-118.078305,11748 Nova St,Single Family Residence,"3 beds, 1 bath","1,112 sqft","5,888 sqft",1951,8005006020,1114955395,Los Angeles,16908,4,502700,140,"
Zoning:

SSR1YY
		",01/25/2021,"$437,500","$514,900",13 Found,Moderately High,24 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/santa-fe-springs/90670/11748-nova-st/154928649/
34.406185,-118.473289,19411 Oak Crossing Rd,Condominium,"2 beds, 2 baths","1,135 sqft",12.92 acres,1969,2864004179,1114955422,Los Angeles,27564,2,920031,,"
Zoning:

SCUR3
		",01/25/2021,"$390,000","$425,900",1 Found,Low,4 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91321/19411-oak-crossing-rd/14302250/
34.565136,-118.658394,35500 Ridge Route Rd,Single Family Residence,"3 beds, 1 bath","1,332 sqft",115.63 acres,1922,3247010057,1114955887,Los Angeles,,3,920102,35,"
Zoning:

LCA22*
		",01/25/2021,"$755,000","$493,300",0 Found,,3 Found,3 Found,Excellent,https://www.realtytrac.com/property/ca/castaic/91384/35500-ridge-route-rd/154478534/
33.900789,-118.304117,1541 W 145th St # 5,Condominium,"3 beds, 2 baths","1,325 sqft","18,653 sqft",1982,6103005066,1114955926,Los Angeles,40803,1,603005,1,"
Zoning:

GAR3
		",01/25/2021,"$420,000","$454,100",6 Found,Moderate,37 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/gardena/90247/1541-w-145th-st-5/8817521/
34.429321,-118.50885,22067 Windham Way,Condominium,"3 beds, 3 baths","2,194 sqft",0.65 acres,2015,2849042101,1114955931,Los Angeles,,2,920013,3,"
Zoning:

SCRM(PD)
		",01/25/2021,"$630,000","$629,400",3 Found,Low,5 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/santa-clarita/91350/22067-windham-way/252426781/
34.173058,-118.352044,1325 N Kenwood St,"Duplex (2 units, any combination)","4 beds, 2 baths","1,723 sqft","6,161 sqft",1948,2476003010,1114956226,Los Angeles,9749,2,311200,12,"
Zoning:

BUR3*
		",01/25/2021,"$865,000","$601,000",6 Found,Low,7 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/burbank/91505/1325-n-kenwood-st/154430799/
34.258206,-118.326327,8790 Wyngate St,Condominium,"3 beds, 3 baths","1,289 sqft",6.87 acres,1973,2546001062,1114956291,Los Angeles,27153,5,103400,2,"
Zoning:

LARD5
		",01/25/2021,"$555,000","$479,200",4 Found,Low,2 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/sunland/91040/8790-wyngate-st/20572150/
34.6867,-118.2375,Vac/camino Hermanos M /vic 36w,Residential - Vacant Land,,,0.87 acres,,3111018005,1114956754,Los Angeles,44167,1,910202,5,"
Zoning:

LRA22*
		",01/25/2021,"$80,000",,2 Found,Moderate,2 Found,1 Found,Average,https://www.realtytrac.com/property/ca/quartz-hill/93536/vaccamino-hermanos-m-vic-36w/241240898/
34.232636,-118.425748,13454 Bracken St,Single Family Residence,"4 beds, 2 baths","1,654 sqft","6,000 sqft",1964,2625039010,1114957298,Los Angeles,28311,2,119800,44,"
Zoning:

LAR1
		",01/25/2021,"$631,500","$637,400",7 Found,Low,8 Found,1 Found,Average,https://www.realtytrac.com/property/ca/arleta/91331/13454-bracken-st/140756113/
34.05808,-117.874219,836 S Easthills Dr,Single Family Residence,"4 beds, 3 baths","2,655 sqft",0.56 acres,1982,8482035032,1114957695,Los Angeles,39468,2,406300,48,"
Zoning:

WCR140000&H*
		",01/25/2021,"$1,050,000","$985,500",2 Found,Low,2 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/west-covina/91791/836-s-easthills-dr/154972433/
34.041067,-117.959588,833 N California Ave,Single Family Residence,"3 beds, 2 baths","1,118 sqft","6,151 sqft",1960,8212010011,1114958687,Los Angeles,25293,2,407302,7,"
Zoning:

LCA106
		",01/25/2021,"$520,000","$606,700",12 Found,Moderate,6 Found,1 Found,Average,https://www.realtytrac.com/property/ca/la-puente/91744/833-n-california-ave/52778390/
33.777227,-118.191459,835 Locust Ave # 112,Condominium,,791 sqft,1.06 acres,2005,7273016028,1114958700,Los Angeles,53748,2,576301,1,"
Zoning:

LBPD29
		",01/25/2021,"$425,000","$501,000",25 Found,Slightly High,12 Found,1 Found,Average,https://www.realtytrac.com/property/ca/long-beach/90813/835-locust-ave-112/29731821/
33.926069,-118.10273,11711 Leibacher Ave,Single Family Residence,"2 beds, 1 bath","1,203 sqft","11,248 sqft",1955,8020022002,1114958723,Los Angeles,14687,4,550300,2,"
Zoning:

NOR15000*
		",01/25/2021,"$575,000","$502,200",10 Found,Moderate,13 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/norwalk/90650/11711-leibacher-ave/154929831/
34.16369,-118.006798,8 Hidden Valley Rd,Single Family Residence,"3 beds, 2 baths","1,863 sqft",0.86 acres,1947,8520001010,1114959093,Los Angeles,6319,3,430301,23,"
Zoning:

OR7*
		",01/25/2021,"$1,380,000","$1,298,000",0 Found,Low,3 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/monrovia/91016/8-hidden-valley-rd/7300341/
33.880511,-118.131625,9505 Walnut St,Single Family Residence,"3 beds, 1 bath","1,140 sqft","8,399 sqft",1931,7110016026,1114959519,Los Angeles,BELL FLOWER ACRES,3,554203,305,"
Zoning:

BFR1*
		",01/25/2021,"$605,000","$580,600",20 Found,Moderate,5 Found,2 Found,Average,https://www.realtytrac.com/property/ca/bellflower/90706/9505-walnut-st/144928703/
34.16639,-118.211502,1942 Calle Sirena,Single Family Residence,"3 beds, 3 baths","2,720 sqft","5,770 sqft",1993,5663041085,1114959524,Los Angeles,45376,3,300901,84,"
Zoning:

GLR1-R*
		",01/25/2021,"$1,401,000","$1,313,000",1 Found,Low,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/glendale/91208/1942-calle-sirena/142120245/
33.98118,-118.300934,1416 W 64th St,"Duplex (2 units, any combination)","3 beds, 2 baths","1,382 sqft","4,759 sqft",1923,6015001012,1114959628,Los Angeles,5834,1,237402,28,"
Zoning:

LAR1
		",01/25/2021,"$460,000","$666,000",69 Found,Slightly High,10 Found,2 Found,Poor,https://www.realtytrac.com/property/ca/los-angeles/90047/1416-w-64th-st/8780313/
34.560945,-118.085421,2442 Moonlight Ct,Single Family Residence,"4 beds, 3 baths","2,447 sqft","7,839 sqft",2004,3019052014,1114960046,Los Angeles,46710,2,910603,16,"
Zoning:

PDR1
		",01/25/2021,"$299,000","$442,600",7 Found,Moderate,6 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/palmdale/93550/2442-moonlight-ct/1301804/
34.083625,-117.754747,177 Penfield St,Single Family Residence,"4 beds, 3 baths","2,750 sqft","21,126 sqft",1939,8359005003,1114960079,Los Angeles,10808,1,402200,11,"
Zoning:

POR17200*
		",01/25/2021,"$745,000","$708,300",10 Found,Moderately High,11 Found,1 Found,Average,https://www.realtytrac.com/property/ca/pomona/91768/177-penfield-st/52624606/
34.158794,-118.415517,12947 La Maida St,Single Family Residence,"4 beds, 2 baths","2,107 sqft","6,333 sqft",1953,2358019006,1114960976,Los Angeles,18527,4,124700,13,"
Zoning:

LAR1
		",01/25/2021,"$1,800,000","$1,365,000",1 Found,,6 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/sherman-oaks/91423/12947-la-maida-st/154414941/
34.6867,-118.2375,Vac/cor Sandrock Dr/monacan Pl,Residential - Vacant Land,,,"7,749 sqft",,3235033006,1114961454,Los Angeles,23748,2,920102,6,"
Zoning:

LCR17500*
		",01/25/2021,"$435,000",,2 Found,Moderate,2 Found,2 Found,Average,https://www.realtytrac.com/property/ca/elizabeth-lake/93536/vaccor-sandrock-drmonacan-pl/241259384/
33.995922,-118.448175,2403 Louella Ave,Apartment house (5+ units),"2 beds, 1 bath","2,947 sqft","5,858 sqft",1950,4236006006,1114961508,Los Angeles,WALGROVE TR,1,273800,6,"
Zoning:

LAR4
		",01/25/2021,"$220,000","$1,847,000",1 Found,Moderate,7 Found,1 Found,Average,https://www.realtytrac.com/property/ca/venice/90291/2403-louella-ave/154533856/
34.431514,-118.403591,28974 Gladiolus Dr,Single Family Residence,"5 beds, 3 baths","2,080 sqft","9,390 sqft",1968,2837018009,1114961528,Los Angeles,24613,2,910807,87,"
Zoning:

SCUR2
		",01/25/2021,"$685,000","$694,400",0 Found,Low,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91387/28974-gladiolus-dr/140467129/
33.895219,-118.249156,1507 W 151st St,Single Family Residence,"2 beds, 1 bath",782 sqft,"3,840 sqft",1962,6142001044,1114961543,Los Angeles,6627,1,542900,30,"
Zoning:

CORL*
		",01/25/2021,"$445,000","$416,300",22 Found,High,10 Found,1 Found,Average,https://www.realtytrac.com/property/ca/compton/90220/1507-w-151st-st/1860238/
34.161104,-118.02875,1651 Elevado Ave,Single Family Residence,"3 beds, 2 baths","1,782 sqft","9,529 sqft",1951,5771008005,1114961842,Los Angeles,16920,2,430400,52,"
Zoning:

ARR110000D*
		",01/25/2021,"$1,350,000","$1,281,000",0 Found,Low,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/arcadia/91006/1651-elevado-ave/142527321/
34.131275,-118.219651,2433 Ridgeview Ave,"Duplex (2 units, any combination)","4 beds, 3 baths","2,055 sqft","7,810 sqft",1928,5685028026,1114961857,Los Angeles,ARTESIAN HEIGHTS,3,181300,17,"
Zoning:

LAR1
		",10/04/1963,,"$644,300",7 Found,Slightly High,5 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90041/2433-ridgeview-ave/154790021/
33.783075,-118.365289,26552 Hawkhurst Dr,Single Family Residence,"4 beds, 3 baths","2,990 sqft",0.51 acres,1967,7575011048,1114961875,Los Angeles,19691,1,670403,31,"
Zoning:

RPRS10000*
		",01/25/2021,"$340,000","$2,035,000",0 Found,Very Low,4 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/rancho-palos-verdes/90275/26552-hawkhurst-dr/154924832/
33.79695,-118.396474,701 Via Somonte,Single Family Residence,"2 beds, 3 baths","1,796 sqft","8,529 sqft",1941,7540025012,1114961904,Los Angeles,6884,3,670324,13,"
Zoning:

PVR1*
		",01/25/2021,"$2,150,000","$2,097,000",2 Found,Very Low,3 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/palos-verdes-estates/90274/701-via-somonte/49152150/
33.892956,-118.001129,15213 Santa Gertrudes Ave # W106,Condominium,"2 beds, 2 baths",928 sqft,3.65 acres,1972,8064046057,1114961915,Los Angeles,35755,3,503802,,"
Zoning:

LMPUD*
		",01/25/2021,"$380,000","$370,300",3 Found,Low,5 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/la-mirada/90638/15213-santa-gertrudes-ave-w106/151898104/
33.987661,-118.099556,6539 Keltonview Dr,Single Family Residence,"3 beds, 2 baths","1,366 sqft","4,891 sqft",1950,6370016001,1114962338,Los Angeles,16120,5,500700,112,"
Zoning:

PRSF*
		",02/06/1987,"$110,000","$569,300",11 Found,Moderate,4 Found,2 Found,Average,https://www.realtytrac.com/property/ca/pico-rivera/90660/6539-keltonview-dr/17662439/
33.802674,-118.265651,24522 Fries Ave,Single Family Residence,"3 beds, 2 baths","1,344 sqft","5,042 sqft",1960,7406023025,1114962892,Los Angeles,24605,1,543703,67,"
Zoning:

CARS*
		",01/01/1975,,"$542,400",14 Found,Moderate,10 Found,1 Found,Average,https://www.realtytrac.com/property/ca/carson/90745/24522-fries-ave/141468503/
34.131271,-118.219487,2429 Ridgeview Ave,"Duplex (2 units, any combination)","6 beds, 2 baths","2,134 sqft","7,663 sqft",1927,5685028027,1114963294,Los Angeles,ARTESIAN HEIGHTS,3,181300,19,"
Zoning:

LAR1
		",10/04/1963,,"$585,200",7 Found,Slightly High,5 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90041/2429-ridgeview-ave/154790022/
33.836176,-118.16991,4254 Gaviota Ave,Single Family Residence,"3 beds, 2 baths","1,719 sqft","5,550 sqft",1942,7137003002,1114963757,Los Angeles,12190,1,571504,124,"
Zoning:

LBR1N
		",01/25/2021,"$720,000","$795,400",12 Found,Slightly High,6 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/long-beach/90807/4254-gaviota-ave/40376528/
34.424112,-118.467747,27702 Fairweather St,Single Family Residence,"3 beds, 2 baths","1,080 sqft","6,961 sqft",1962,2802015028,1114963819,Los Angeles,25931,3,920035,131,"
Zoning:

SCUR2
		",01/25/2021,"$565,000","$594,800",4 Found,Low,5 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/canyon-country/91351/27702-fairweather-st/150225954/
34.679513,-118.175569,43857 Fenner Ave,Single Family Residence,"4 beds, 3 baths","2,838 sqft","11,752 sqft",1967,3129007014,1114964254,Los Angeles,29493,1,901009,18,"
Zoning:

LRRA7000*
		",02/16/1996,"$126,500","$495,700",3 Found,Moderate,2 Found,2 Found,Average,https://www.realtytrac.com/property/ca/lancaster/93536/43857-fenner-ave/147338684/
34.047693,-117.913528,1604 E Autumn Dr,Single Family Residence,"3 beds, 2 baths","1,400 sqft","8,132 sqft",1956,8740018047,1114964255,Los Angeles,21078,2,408003,91,"
Zoning:

WCR17500*
		",01/25/2021,"$628,000","$683,900",8 Found,Low,6 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/west-covina/91791/1604-e-autumn-dr/17961272/
34.01697,-118.083379,4054 Calico Ave,Planned Unit Development (PUD),"4 beds, 3 baths","1,728 sqft","3,167 sqft",1978,5271019065,1114964362,Los Angeles,31715,1,500500,42,"
Zoning:

PRPUD*
		",01/25/2021,"$631,000","$478,000",14 Found,Moderate,4 Found,2 Found,Poor,https://www.realtytrac.com/property/ca/pico-rivera/90660/4054-calico-ave/100072352/
34.748333,-118.128913,179 E Avenue F,MISCELLANEOUS   (Vacant Land)     ,,,2.54 acres,,3316019040,1114966059,Los Angeles,,1,0,34,"
Zoning:

LCA11*
		",01/25/2021,"$2,500",,0 Found,,2 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/hi-vista/93535/179-e-avenue-f/219274969/
33.933835,-118.106901,10629 Pico Vista Rd,Single Family Residence,"3 beds, 4 baths","2,286 sqft","6,534 sqft",1956,6287013001,1114966098,Los Angeles,14546,1,551000,13,"
Zoning:

DOR16000
		",07/12/2000,"$263,000","$866,400",5 Found,Moderate,2 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/downey/90241/10629-pico-vista-rd/51861960/
33.839244,-118.07388,12121 Centralia St # 209,Condominium,"1 bed, 1 bath",731 sqft,1.43 acres,1985,7058028104,1114966127,Los Angeles,40915,1,555102,3,"
Zoning:

LKMHP*
		",01/25/2021,"$335,000","$311,700",11 Found,Low,4 Found,2 Found,Average,https://www.realtytrac.com/property/ca/lakewood/90715/12121-centralia-st-209/17426696/
33.842461,-118.105755,4638 Iroquois Ave,Single Family Residence,"3 beds, 1 bath","1,178 sqft","5,115 sqft",1950,7061027009,1114966568,Los Angeles,16397,6,571000,161,"
Zoning:

LKR1*
		",01/25/2021,"$655,000","$636,700",6 Found,Low,4 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/lakewood/90713/4638-iroquois-ave/154857334/
33.995297,-118.469557,549 Brooks Ave,"Duplex (2 units, any combination)","4 beds, 2 baths","1,584 sqft","5,281 sqft",1945,4239009020,1114966618,Los Angeles,OCEAN PARK VILLA,2,273300,5,"
Zoning:

LARD1.5
		",01/25/2021,"$300,000","$1,331,000",3 Found,Moderate,7 Found,1 Found,Average,https://www.realtytrac.com/property/ca/venice/90291/549-brooks-ave/154534935/
34.597484,-118.12808,203 E Avenue P5,Single Family Residence,"2 beds, 2 baths","1,144 sqft","7,600 sqft",1957,3006017026,1114966640,Los Angeles,21659,2,910201,164,"
Zoning:

LCRA7000*
		",01/25/2021,"$355,000","$300,700",0 Found,Moderate,4 Found,1 Found,Average,https://www.realtytrac.com/property/ca/palmdale/93550/203-e-avenue-p5/18879011/
