latitude,longitude,home_size,lot_size,sex_offenders,crime_index,enviornmental_hazards,school_quality,bedrooms,bathrooms,geometry,neighborhood,sale_price,sale_price_cpi,age
34.133199,-117.824044,2417.0,13031.0,0,Low,3,Excellent,3.0,3.0,POINT (-117.824044 34.133199),800.215244245759,1101.135777277262,1100.6530296119506,61.0
34.080940000000005,-117.928684,1600.0,9719.0,11,Low,3,Above Average,3.0,2.0,POINT (-117.928684 34.08094000000001),731.9389473991702,800.0,799.6492729232682,66.0
33.93326,-118.230029,1296.0,3424.0,21,Slightly High,16,Poor,4.0,2.0,POINT (-118.230029 33.93326),572.4752437210581,670.820393249937,670.5262996555161,30.0
34.450711,-118.48937,2730.0,9793.0,3,Low,3,Excellent,4.0,3.0,POINT (-118.48937 34.450711),843.9603855140315,930.0537618869137,929.6460180905262,25.0
34.177741,-118.384165,1072.0,5260.0,12,Low,7,Average,4.0,2.0,POINT (-118.384165 34.177741),791.7222096289922,852.0563361656317,851.6827871306391,82.0
34.084289,-117.828088,1783.0,10067.0,0,Low,5,Excellent,3.0,2.0,POINT (-117.828088 34.084289),798.6301930196324,889.9438184514795,889.5536592091033,42.0
33.873482,-118.27134,1486.0,5574.0,2,Moderate,20,Average,3.0,2.0,POINT (-118.27134 33.873482),679.8685149672215,504.9752469181039,504.75386130288706,54.0
33.79979,-118.199472,995.0,4767.0,24,Slightly High,9,Average,2.0,2.0,POINT (-118.199472 33.79979),790.8073185403072,830.6623862918075,830.2982165536886,80.0
34.021762,-118.32563300000001,1196.0,6672.0,42,Slightly High,10,Poor,2.0,1.0,POINT (-118.325633 34.021762),761.1396551951335,854.4003745317531,854.0257978496055,114.0
34.262679,-118.425661,1683.0,7425.0,21,Low,16,Average,4.0,3.0,POINT (-118.425661 34.262679),635.5162783883054,800.0,799.6492729232682,75.0
34.131442,-117.902138,1808.0,11155.0,11,Moderate,7,Average,3.0,2.0,POINT (-117.902138 34.131442),737.9511075570903,715.5417527999327,715.2280529658839,70.0
34.089702,-117.73171299999998,968.0,5963.0,6,Moderately High,5,Poor,3.0,1.0,POINT (-117.731713 34.089702),651.8299125207416,687.0225614927067,686.7213647244054,63.0
34.208290999999996,-118.20321799999999,1702.0,7718.0,0,Very Low,4,Excellent,3.0,2.0,POINT (-118.203218 34.208291),1077.7815255175067,1193.7336386313323,1193.2102952444902,72.0
34.171781,-118.35521499999999,684.0,2387.0,6,Low,6,Above Average,2.0,1.0,POINT (-118.355215 34.171781),879.8952494473324,784.2193570679061,783.87554836463,72.0
33.834973,-118.13993899999998,1611.0,8165.0,4,Slightly High,4,Above Average,2.0,2.0,POINT (-118.139939 33.834973),790.8073185403072,888.8194417315589,888.4297754258828,64.0
34.08972,-118.158419,1193.0,5668.0,8,Low,7,Excellent,3.0,2.0,POINT (-118.158419 34.08972),809.8372954681382,871.7797887081347,871.3975927370755,68.0
33.867032,-118.392632,756.0,4657.0,3,Low,8,Excellent,2.0,1.0,POINT (-118.392632 33.867032),1038.9694325995908,1284.523257866513,1283.960111507481,68.0
33.784347,-118.143957,1392.0,6898.0,9,Slightly High,6,Average,3.0,2.0,POINT (-118.143957 33.784347),790.8073185403072,897.217922246318,896.8245739724921,98.0
34.590272999999996,-118.15423799999999,1222.0,8813.0,5,Moderate,3,Above Average,3.0,2.0,POINT (-118.154238 34.590273),463.19295974140175,557.6737397439474,557.4292506433094,66.0
33.915377,-118.01738,1071.0,7047.0,13,Low,2,Average,3.0,2.0,POINT (-118.01738 33.915377),783.2162914532569,821.5838362577492,821.2236466362732,61.0
33.816714000000005,-118.11440400000001,940.0,5547.0,4,Slightly High,4,Excellent,2.0,1.0,POINT (-118.114404 33.816714),790.8073185403072,812.403840463596,812.0476754334817,70.0
34.085854,-118.211079,902.0,6784.0,22,Slightly High,12,Average,2.0,1.0,POINT (-118.211079 34.085854),790.718570230005,871.20606058498,870.8241161414052,61.0
34.176088,-118.328069,1195.0,6653.0,6,Low,9,Above Average,2.0,1.0,POINT (-118.328069 34.176088),879.8952494473324,851.46931829632,851.096026615154,80.0
34.102106,-117.945021,961.0,5276.0,2,Moderate,9,Average,3.0,1.0,POINT (-117.945021 34.102106),642.9857004054883,712.3903424387504,712.078024210881,68.0
34.0528,-117.91025,1440.0,8980.0,5,Low,5,Above Average,3.0,2.0,POINT (-117.91025 34.0528),731.9389473991702,809.3207028119323,808.9658894566376,62.0
34.07373,-118.17323799999998,960.0,4800.0,14,Slightly High,13,Average,2.0,1.0,POINT (-118.173238 34.07373),743.1996974602537,775.8865896508329,775.5464341065034,96.0
33.953021,-118.281943,1328.0,4263.0,95,Slightly High,6,Poor,2.0,2.0,POINT (-118.281943 33.953021),646.0543671065042,717.6350047203662,717.3203871861588,80.0
34.05175,-117.902819,2297.0,12947.0,3,Low,4,Above Average,3.0,3.0,POINT (-117.902819 34.05175),731.9389473991702,948.6832980505138,948.2673869006769,64.0
34.041416,-118.13298799999998,910.0,5902.0,4,Low,4,Average,2.0,1.0,POINT (-118.132988 34.041416),790.0927878098689,817.9242018671413,817.565616661755,70.0
34.006271999999996,-118.443233,1102.0,5830.0,3,Slightly High,6,Average,3.0,1.0,POINT (-118.443233 34.006272),1069.0398895848432,1172.6039399558574,1172.0898600158264,70.0
34.105483,-117.724948,2415.0,10440.0,1,Low,3,Excellent,4.0,3.0,POINT (-117.724948 34.105483),790.9299160441853,1088.806686239573,1088.3293437568345,67.0
34.307327,-118.506084,2448.0,8469.0,1,Low,4,Above Average,4.0,3.0,POINT (-118.506084 34.307327),786.4228379378518,935.4143466934853,935.0042527692993,52.0
33.930128,-118.402716,2652.0,6296.0,0,Moderate,13,Excellent,5.0,3.0,POINT (-118.402716 33.930128),1034.0045358910402,1218.605760695394,1218.0715131502227,71.0
34.675489,-118.095096,1248.0,6783.0,12,Moderate,3,Average,2.0,2.0,POINT (-118.095096 34.675489),585.9924054294548,531.5072906367325,531.2742731388491,33.0
34.242977,-118.432493,1118.0,10476.0,11,Low,8,Average,3.0,2.0,POINT (-118.432493 34.242977),666.2209231797514,774.5966692414834,774.2570792096718,65.0
34.116169,-118.220743,984.0,4875.0,13,Slightly High,2,Average,2.0,1.0,POINT (-118.220743 34.116169),812.1275285204329,833.6666000266533,833.301113214658,72.0
33.963903,-118.27563700000002,1702.0,5411.0,101,Slightly High,5,Poor,3.0,1.0,POINT (-118.275637 33.963903),643.3879615195679,674.5368781616021,674.2411552273204,108.0
34.107517,-118.292644,1602.0,7504.0,2,Slightly High,4,Above Average,3.0,1.0,POINT (-118.292644 34.107517),1039.3426590512602,1145.64392373896,1145.1416633085244,98.0
34.059938,-118.741216,2061.0,5657.0,0,Moderate,2,Excellent,3.0,3.0,POINT (-118.741216 34.059938),1146.8886057086813,961.7692030835673,961.3475549572071,39.0
33.95192,-118.295721,1551.0,5276.0,57,Slightly High,5,Poor,2.0,3.0,POINT (-118.295721 33.95192),598.0952860308661,731.4369419163896,731.1162734908247,80.0
33.875885,-118.05601200000001,2082.0,5344.0,5,Low,3,Excellent,4.0,3.0,POINT (-118.056012 33.875885),819.6913030074227,948.6832980505138,948.2673869006769,50.0
34.087554,-117.94621299999999,1526.0,4859.0,6,Moderate,7,Average,4.0,2.0,POINT (-117.946213 34.087554),642.9857004054883,758.287544405155,757.9551044379409,52.0
33.871316,-118.111654,1215.0,6024.0,12,Moderate,4,Excellent,3.0,2.0,POINT (-118.111654 33.871316),723.1076385663375,790.5694150420949,790.2228224172308,62.0
34.239475,-118.419731,1453.0,7533.0,8,Low,6,Average,3.0,2.0,POINT (-118.419731 34.239475),666.2209231797514,774.5966692414834,774.2570792096718,66.0
34.075456,-117.827817,2792.0,11109.0,0,Low,5,Excellent,5.0,3.0,POINT (-117.827817 34.075456),798.6301930196324,935.4143466934853,935.0042527692993,48.0
34.084764,-117.91101599999999,1720.0,9982.0,16,Moderate,6,Above Average,3.0,2.0,POINT (-117.911016 34.084764),731.9389473991702,852.3496934944014,851.9760158489607,56.0
33.963021000000005,-118.26278500000001,537.0,1700.0,62,Slightly High,9,Poor,1.0,1.0,POINT (-118.262785 33.963021),643.3879615195679,529.1502622129182,528.9182780571459,91.0
34.442556,-118.474076,1658.0,6383.0,1,Low,3,Excellent,3.0,2.0,POINT (-118.474076 34.442556),843.9603855140315,824.9242389456138,824.5625848620506,16.0
34.141884000000005,-118.377905,2207.0,6720.0,4,Low,5,Excellent,3.0,3.0,POINT (-118.377905 34.141884),1032.6472623679138,1000.0,999.5615911540854,46.0
34.088398,-117.948077,1456.0,6055.0,6,Moderate,7,Average,4.0,2.0,POINT (-117.948077 34.088398),642.9857004054883,741.6198487095663,741.2947160075861,42.0
34.012375,-118.407173,3247.0,5011.0,1,Moderate,6,Excellent,4.0,4.0,POINT (-118.407173 34.012375),1039.350305651024,1303.8404810405298,1303.26886583998,41.0
34.07373,-118.17323799999998,960.0,4800.0,14,Slightly High,13,Average,2.0,1.0,POINT (-118.173238 34.07373),743.1996974602537,775.8865896508329,775.5464341065034,96.0
33.817118,-118.094834,1130.0,5200.0,4,Slightly High,3,Excellent,3.0,2.0,POINT (-118.094834 33.817118),790.8073185403072,979.7958971132713,979.3663459247858,67.0
33.970659000000005,-118.324992,1414.0,6708.0,44,Moderately High,4,Poor,2.0,2.0,POINT (-118.324992 33.970659),769.3714167326386,891.6277250063504,891.2368275244448,72.0
34.009722,-117.899298,964.0,6296.0,5,Moderate,7,Average,3.0,1.0,POINT (-117.899298 34.009722),664.6059718581147,697.137002317335,696.8313712887046,62.0
34.062338000000004,-117.96896699999999,1141.0,6413.0,5,Moderate,10,Average,3.0,2.0,POINT (-117.968967 34.062338),638.5111604275775,714.142842854285,713.8297563147311,63.0
33.8088,-118.380711,1980.0,7165.0,3,Low,3,Excellent,3.0,4.0,POINT (-118.380711 33.8088),921.9158827709523,1322.8756555322952,1322.2956951428648,65.0
33.985141999999996,-117.893121,1259.0,6115.0,3,Very Low,8,Excellent,4.0,2.0,POINT (-117.893121 33.985142),793.0121946163231,793.7253933193772,793.3774170857189,59.0
34.213126,-118.20544,1278.0,7477.0,0,Very Low,4,Excellent,3.0,2.0,POINT (-118.20544 34.213126),1077.7815255175067,1095.4451150103323,1094.9648621816978,71.0
33.910526000000004,-118.19076100000001,936.0,7027.0,12,Slightly High,6,Average,2.0,1.0,POINT (-118.190761 33.910526),587.9099604652276,714.142842854285,713.8297563147311,73.0
34.029354,-118.36012,698.0,2400.0,17,Slightly High,9,Poor,2.0,1.0,POINT (-118.36012 34.029354),827.8033904996225,800.0,799.6492729232682,93.0
33.790597999999996,-118.32723600000001,834.0,13134.0,6,Moderate,6,Average,2.0,1.0,POINT (-118.327236 33.790598),827.1646858972122,974.6794344808964,974.2521263948888,90.0
33.847085,-118.322842,1683.0,4602.0,4,Low,32,Above Average,3.0,2.0,POINT (-118.322842 33.847085),921.9158827709523,874.642784226795,874.2593330931746,16.0
34.037576,-118.17396799999999,1000.0,5510.0,9,Slightly High,10,Average,1.0,1.0,POINT (-118.173968 34.037576),634.4272885446554,710.6335201775947,710.3219721561454,104.0
34.447907,-118.5352,1624.0,6063.0,2,Low,4,Excellent,4.0,2.0,POINT (-118.5352 34.447907),754.1158597022891,784.2193570679061,783.87554836463,44.0
34.101645,-118.37780500000001,1672.0,5196.0,0,Slightly High,4,Above Average,2.0,2.0,POINT (-118.377805 34.101645),1071.6969533460049,1148.9125293076058,1148.408835891575,59.0
33.953716,-118.092275,1241.0,5150.0,14,Moderate,3,Average,3.0,2.0,POINT (-118.092275 33.953716),669.990299560016,751.6648189186454,751.3352824128687,63.0
34.18054,-118.12471799999999,2276.0,9769.0,2,Moderate,2,Average,4.0,3.0,POINT (-118.124718 34.18054),861.0586403214015,1140.175425099138,1139.67556210688,75.0
33.962616,-118.04369299999999,1079.0,5744.0,7,Moderate,19,Above Average,2.0,1.0,POINT (-118.043693 33.962616),713.5591594463555,754.983443527075,754.6524521069135,70.0
34.214944,-118.649786,3064.0,7507.0,1,Very Low,3,Excellent,4.0,3.0,POINT (-118.649786 34.214944),824.1942676003653,1043.5516278555651,1043.0941255907446,34.0
34.101468,-118.041797,1305.0,10171.0,2,Low,3,Excellent,2.0,2.0,POINT (-118.041797 34.101468),828.8352734276665,989.9494936611666,989.5154910461367,81.0
33.849401,-118.191115,1597.0,2250.0,32,Slightly High,13,Average,3.0,3.0,POINT (-118.191115 33.849401),790.8073185403072,741.6198487095663,741.2947160075861,30.0
33.772952000000004,-118.131001,3269.0,6436.0,4,Slightly High,4,Excellent,3.0,4.0,POINT (-118.131001 33.772952),790.8073185403072,1356.4659966250535,1355.8713099329507,29.0
34.076074,-117.73471599999999,1630.0,6043.0,15,Moderately High,3,Poor,3.0,2.0,POINT (-117.734716 34.076074),651.8299125207416,670.820393249937,670.5262996555161,65.0
34.038515000000004,-118.12508100000001,1196.0,5754.0,5,Low,4,Average,3.0,3.0,POINT (-118.125081 34.038515),790.0927878098689,847.3488065725944,846.9773213602177,71.0
34.210971,-118.6312,2592.0,9617.0,6,Very Low,4,Excellent,5.0,3.0,POINT (-118.6312 34.210971),824.1942676003653,1029.5630140987,1029.1116445658927,41.0
33.798494,-118.305283,1053.0,5600.0,6,Moderate,8,Average,2.0,1.0,POINT (-118.305283 33.798494),746.5407672163706,793.7253933193772,793.3774170857189,67.0
34.157061999999996,-118.33971499999998,1036.0,6294.0,0,Low,4,Excellent,3.0,1.0,POINT (-118.339715 34.157062),879.8952494473324,1032.9569206893384,1032.5040632378593,73.0
33.858503000000006,-118.17087,1208.0,6186.0,27,Slightly High,14,Average,3.0,1.0,POINT (-118.17087 33.85850300000001),790.8073185403072,774.5966692414834,774.2570792096718,72.0
34.104819,-118.209401,784.0,3977.0,16,Slightly High,2,Above Average,2.0,1.0,POINT (-118.209401 34.104819),812.1275285204329,819.1458966508958,818.7867758437093,97.0
34.245969,-118.49986899999999,1780.0,7499.0,1,Low,4,Above Average,3.0,3.0,POINT (-118.499869 34.245969),829.6134585717247,904.4335243676011,904.0370127099766,63.0
34.186892,-118.650884,1404.0,7432.0,3,Very Low,2,Excellent,4.0,2.0,POINT (-118.650884 34.186892),824.1942676003653,891.6277250063504,891.2368275244448,60.0
34.000935,-118.318927,1265.0,6497.0,49,Slightly High,6,Poor,2.0,1.0,POINT (-118.318927 34.000935),754.5001646832675,830.0602387778853,829.696333026563,105.0
34.393744,-118.47396200000001,1812.0,4491.0,0,Low,4,Excellent,3.0,3.0,POINT (-118.473962 34.393744),754.1158597022891,781.0249675906655,780.6825593359935,28.0
33.853769,-118.23749699999999,2206.0,5594.0,4,Moderate,11,Average,3.0,3.0,POINT (-118.237497 33.853769),679.8685149672215,836.6600265340755,836.2932273774197,57.0
33.898818,-118.317149,1397.0,5911.0,6,Moderate,20,Average,2.0,2.0,POINT (-118.317149 33.898818),697.4097656471171,790.5694150420949,790.2228224172308,69.0
33.950247999999995,-118.101033,1546.0,5702.0,13,Moderate,2,Above Average,3.0,2.0,POINT (-118.101033 33.95024799999999),758.3911187827508,815.4753215150046,815.1178099204272,64.0
34.148357,-117.907082,1612.0,13737.0,3,Moderate,3,Average,3.0,2.0,POINT (-117.907082 34.148357),737.9511075570903,815.4753215150046,815.1178099204272,59.0
33.900213,-118.091532,1044.0,5974.0,27,Moderate,2,Above Average,3.0,1.0,POINT (-118.091532 33.900213),654.0646784135786,768.1145747868608,767.7778265625983,72.0
34.218969,-118.22654399999999,1351.0,6358.0,0,Very Low,12,Excellent,3.0,2.0,POINT (-118.226544 34.218969),1077.7815255175067,1063.014581273465,1062.5485462776983,70.0
34.118371999999994,-118.229868,1014.0,10919.0,13,Slightly High,7,Average,2.0,1.0,POINT (-118.229868 34.11837199999999),829.8393185817338,921.9544457292888,921.5502527447507,73.0
34.112999,-118.20190500000001,1776.0,7042.0,20,Slightly High,2,Average,3.0,1.0,POINT (-118.201905 34.112999),800.2914144871164,1009.9504938362078,1009.5077226057741,103.0
34.093699,-118.31979299999999,1938.0,1023.0,13,Slightly High,9,Average,3.0,4.0,POINT (-118.319793 34.093699),1020.1367213438344,1025.426740435415,1024.9771842815705,3.0
33.984874,-117.97965,2323.0,9423.0,2,Moderate,2,Excellent,4.0,3.0,POINT (-117.97965 33.984874),761.0379368126621,874.642784226795,874.2593330931746,53.0
34.459051,-118.523271,2098.0,15034.0,0,Low,3,Excellent,4.0,3.0,POINT (-118.523271 34.459051),754.1158597022891,839.6427811873333,839.2746743646524,32.0
34.169571999999995,-118.272351,1795.0,9897.0,3,Low,5,Above Average,3.0,2.0,POINT (-118.272351 34.169572),900.964697477965,1284.523257866513,1283.960111507481,96.0
33.869116,-118.07612900000001,2479.0,15740.0,12,Moderate,5,Above Average,5.0,4.0,POINT (-118.076129 33.869116),742.246165237913,894.4271909999159,894.0350662073548,73.0
33.857,-118.0696,2658.0,3804.0,10,Moderate,6,Excellent,4.0,3.0,POINT (-118.0696 33.857),742.246165237913,1004.987562112089,1004.5469666748248,3.0
34.179256,-118.116665,1930.0,9136.0,2,Moderate,2,Average,3.0,2.0,POINT (-118.116665 34.179256),861.0586403214015,1092.4742559895863,1091.9953056118263,71.0
34.69585900000001,-118.17549199999999,1294.0,7423.0,2,Moderate,3,Average,3.0,3.0,POINT (-118.175492 34.69585900000001),585.9924054294548,608.276253029822,608.0095793397338,24.0
34.167309,-118.165048,1710.0,5496.0,2,Moderate,5,Poor,3.0,3.0,POINT (-118.165048 34.167309),890.714954100597,1118.033988749895,1117.5438327591937,4.0
34.039229,-118.034259,1592.0,6209.0,5,Moderate,9,Above Average,4.0,2.0,POINT (-118.034259 34.039229),645.260760817003,748.3314773547883,748.0034022154396,60.0
34.196538000000004,-118.623723,1570.0,7500.0,4,Very Low,6,Average,3.0,2.0,POINT (-118.623723 34.196538),824.1942676003653,817.312669668102,816.9543525638413,60.0
34.0792,-117.973954,1240.0,7428.0,4,Moderate,5,Average,3.0,2.0,POINT (-117.973954 34.0792),642.9857004054883,776.2087348130012,775.8684380373829,58.0
33.832668,-118.37513899999999,1998.0,6040.0,0,Low,5,Excellent,4.0,2.0,POINT (-118.375139 33.832668),945.737559687281,1224.744871391589,1224.2079324059823,55.0
34.114837,-118.322608,1763.0,3278.0,1,Slightly High,3,Above Average,4.0,3.0,POINT (-118.322608 34.114837),1038.2100088104298,1140.175425099138,1139.67556210688,95.0
33.813466999999996,-118.131103,1136.0,5529.0,1,Slightly High,4,Excellent,3.0,1.0,POINT (-118.131103 33.813467),790.8073185403072,902.7735042633894,902.377720373263,70.0
34.090689000000005,-117.744118,1423.0,9390.0,12,Moderately High,6,Average,3.0,2.0,POINT (-117.744118 34.090689),651.8299125207416,754.983443527075,754.6524521069135,72.0
33.926121,-118.0932,1130.0,5388.0,13,Moderate,2,Above Average,3.0,1.0,POINT (-118.0932 33.926121),654.0646784135786,734.8469228349534,734.5247594435895,69.0
34.705544,-118.14646299999998,972.0,6982.0,6,Moderate,8,Poor,3.0,1.0,POINT (-118.146463 34.705544),585.9924054294548,489.89794855663564,489.6831729623929,67.0
33.908363,-118.36800900000001,1086.0,5299.0,5,Slightly High,9,Average,3.0,1.0,POINT (-118.368009 33.908363),791.4773097539816,910.494371207203,910.0952024207103,73.0
34.076009,-117.92886599999999,1331.0,7253.0,9,Low,4,Above Average,3.0,2.0,POINT (-117.928866 34.076009),731.9389473991702,806.2257748298549,805.8723183183652,67.0
33.814727000000005,-118.37472199999999,1664.0,11544.0,1,Low,6,Excellent,2.0,2.0,POINT (-118.374722 33.814727),921.9158827709523,1303.8404810405298,1303.26886583998,70.0
34.027244,-117.910546,1600.0,3595.0,2,Low,4,Average,3.0,3.0,POINT (-117.910546 34.027244),731.9389473991702,759.6051605933177,759.2721429715111,50.0
34.127897999999995,-117.78844299999999,1442.0,8240.0,1,Low,4,Excellent,4.0,2.0,POINT (-117.788443 34.12789799999999),798.6301930196324,821.5838362577492,821.2236466362732,54.0
33.802719,-118.38715900000001,2114.0,7205.0,2,Very Low,4,Excellent,3.0,2.0,POINT (-118.387159 33.802719),1105.960029470796,1286.4680330268607,1285.9040340611953,65.0
33.87682,-118.336647,2200.0,7421.0,6,Low,6,Excellent,6.0,3.0,POINT (-118.336647 33.87682),921.9158827709523,1021.2737145349429,1020.8259791043906,59.0
34.429922,-118.557837,3255.0,4468.0,0,Low,9,Excellent,4.0,4.0,POINT (-118.557837 34.429922),754.1158597022891,1012.4228365658294,1011.9789814384728,19.0
34.145666,-117.771753,1992.0,16998.0,0,Low,2,Excellent,3.0,2.0,POINT (-117.771753 34.145666),831.6171620018712,908.2951062292475,907.8969016199756,53.0
34.061294000000004,-118.07688,932.0,6786.0,5,Moderate,18,Excellent,2.0,1.0,POINT (-118.07688 34.061294),746.2499038300173,806.2257748298549,805.8723183183652,82.0
