latitude,longitude,address,property_type,home_size,lot_size,year_built,parcel_number,realtyID,county,subdivision,census,tract,lot,zoning,date,sale_price,estimated_value,sex_offenders,crime_index,enviornmental_hazards,natural_disasters,school_quality,url,bedrooms,bathrooms
34.0714,-118.0158,11413 Vuepointe Way # B,Condominium,1540.0,,2017.0,8566011068.0,1114229806.0,Los Angeles,VUEPOINTE-PH 3,1.0,433403.0,3,EMR3,2020-12-30,570000.0,611900.0,12.0,Moderate,6.0,1.0,Average,https://www.realtytrac.com/property/ca/el-monte/91732/11413-vuepointe-way-b/325996461/,3.0,3.0
34.075912,-118.140887,1428 S Marengo Ave,Parcel Number,,,,5356007022.0,1114229922.0,Los Angeles,,1.0,480903.0,,Census:1,2020-12-30,867000.0,822000.0,6.0,Low,13.0,1.0,Excellent,https://www.realtytrac.com/property/ca/alhambra/91803/1428-s-marengo-ave/326696311/,,
33.934225,-118.012977,10830 Archway Dr,Single Family Residence,1164.0,6406.0,1960.0,8227002019.0,1114230012.0,Los Angeles,24999,2.0,503501.0,6,LCRA06,2020-12-30,655000.0,636500.0,10.0,Moderate,9.0,1.0,Above Average,https://www.realtytrac.com/property/ca/whittier/90604/10830-archway-dr/17292497/,3.0,2.0
34.12995,-118.22697,2711 Trent Ct,Single Family Residence,968.0,7504.0,1949.0,5684018006.0,1114230435.0,Los Angeles,6793,3.0,186100.0,6,LAR1,2020-12-30,873000.0,991500.0,10.0,Slightly High,2.0,1.0,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90065/2711-trent-ct/40284814/,2.0,1.0
33.990078999999994,-118.39208799999999,6419 Hannum Ave,Condominium,1948.0,52533360.0,1992.0,4203026075.0,1114230528.0,Los Angeles,48266,3.0,703001.0,1,CC-R3,2020-12-30,1260000.0,1285000.0,4.0,Moderate,17.0,1.0,Excellent,https://www.realtytrac.com/property/ca/culver-city/90230/6419-hannum-ave/12554400/,3.0,3.0
34.089760999999996,-118.356691,1035 N Stanley Ave,Apartment house (5+ units),15250.0,12836.0,1962.0,5530016023.0,1114230711.0,Los Angeles,MCNAIR PLACE,1.0,700102.0,190,WDR3C,2020-12-30,2900000.0,1529000.0,5.0,Slightly High,11.0,1.0,Average,https://www.realtytrac.com/property/ca/west-hollywood/90046/1035-n-stanley-ave/154768455/,24.0,24.0
34.094559999999994,-117.895394,821 N 4th Ave,Single Family Residence,1813.0,8251.0,1949.0,8431006030.0,1114231046.0,Los Angeles,14974,3.0,406101.0,30,CVR17500,2020-12-30,660000.0,723200.0,7.0,Moderate,5.0,1.0,Above Average,https://www.realtytrac.com/property/ca/covina/91723/821-n-4th-ave/4400138/,3.0,3.0
34.07861,-118.40796999999999,702 N Canon Dr,Single Family Residence,4014.0,2657160.0,1913.0,4344009003.0,1114231050.0,Los Angeles,BEVERLY HILLS,1.0,700600.0,1,BHR1,1977-09-20,,2235000.0,0.0,Moderate,4.0,1.0,Excellent,https://www.realtytrac.com/property/ca/beverly-hills/90210/702-n-canon-dr/154557834/,4.0,5.0
33.850608,-118.24735700000001,19813 Midtown Ave,Single Family Residence,1292.0,4986.0,1971.0,7380017005.0,1114231203.0,Los Angeles,30056,4.0,543304.0,24,CARS,2020-12-30,582000.0,517400.0,5.0,Moderate,10.0,2.0,Poor,https://www.realtytrac.com/property/ca/carson/90746/19813-midtown-ave/147447344/,3.0,2.0
34.124584999999996,-117.875523,631 Helensburg St,Single Family Residence,1080.0,6062.0,1954.0,8633007029.0,1114231253.0,Los Angeles,20210,3.0,403901.0,40,GDR1,2020-12-30,638000.0,471800.0,5.0,Low,2.0,1.0,Excellent,https://www.realtytrac.com/property/ca/glendora/91740/631-helensburg-st/24040450/,3.0,2.0
33.776046,-118.39972399999999,28405 Trailriders Dr,Single Family Residence,2271.0,6999.0,1964.0,7583013017.0,1114231751.0,Los Angeles,27133,2.0,670413.0,170,RPRS10000,2020-12-30,1375000.0,1693000.0,2.0,Very Low,2.0,2.0,Excellent,https://www.realtytrac.com/property/ca/rancho-palos-verdes/90275/28405-trailriders-dr/154711953/,5.0,3.0
34.049281,-118.382617,1629 S Shenandoah St,Single Family Residence,1466.0,6499.0,1928.0,4303009021.0,1114231820.0,Los Angeles,6721,3.0,217002.0,159,LAR2,2020-12-30,1400000.0,1602000.0,4.0,Slightly High,11.0,1.0,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90035/1629-s-shenandoah-st/145205857/,3.0,2.0
34.163603,-118.36518799999999,5131 Denny Ave,Apartment house (5+ units),10394.0,12500.0,1959.0,2419009011.0,1114232181.0,Los Angeles,5473,2.0,125501.0,41,LARD1.5,2020-12-30,998500.0,995000.0,8.0,Low,8.0,1.0,Average,https://www.realtytrac.com/property/ca/north-hollywood/91601/5131-denny-ave/54388139/,18.0,11.0
34.321319,-118.41591799999999,13723 Simshaw Ave,Single Family Residence,1274.0,7563.0,1959.0,2511030018.0,1114232184.0,Los Angeles,24741,1.0,106112.0,4,LARS,2020-12-30,425000.0,592200.0,8.0,Low,3.0,2.0,Average,https://www.realtytrac.com/property/ca/sylmar/91342/13723-simshaw-ave/145825816/,3.0,2.0
34.372726,-118.54633000000001,23566 Neargate Dr,Single Family Residence,3567.0,13029.0,1989.0,2830028001.0,1114232216.0,Los Angeles,26993,4.0,920313.0,15,SCUR2,2020-12-30,905000.0,1129000.0,0.0,Low,5.0,1.0,Excellent,https://www.realtytrac.com/property/ca/newhall/91321/23566-neargate-dr/26236562/,5.0,4.0
34.3053,-118.4358,13444 W Autry Way,Residential - Vacant Land,,,,2512010043.0,1114232372.0,Los Angeles,,1.0,106113.0,1,LARD3,2020-12-30,655000.0,,18.0,Low,3.0,1.0,Average,https://www.realtytrac.com/property/ca/sylmar/91342/13444-w-autry-way/330490086/,,
33.925670000000004,-118.12433700000001,9226 Elm Vista Dr # D,Condominium,904.0,19826.0,1985.0,6284022032.0,1114232373.0,Los Angeles,36940,3.0,551102.0,1,DOR3PUD,2020-12-30,438000.0,345700.0,8.0,Moderate,7.0,2.0,Above Average,https://www.realtytrac.com/property/ca/downey/90242/9226-elm-vista-dr-d/140043630/,2.0,2.0
33.891294,-118.07757099999999,12003 Barnwall St,Single Family Residence,1046.0,5200.0,1941.0,8080027038.0,1114232418.0,Los Angeles,PETROLEUM CENTER,1.0,552601.0,54,NOR1YY,2020-12-30,525000.0,550300.0,22.0,Moderate,3.0,1.0,Average,https://www.realtytrac.com/property/ca/norwalk/90650/12003-barnwall-st/21309411/,3.0,2.0
33.976284,-117.853103,20803 Timberline Ln,Single Family Residence,1755.0,4478.0,1989.0,8765009080.0,1114232480.0,Los Angeles,45268,1.0,403305.0,75,LCRPD100006U,2020-12-30,830000.0,869400.0,1.0,Low,3.0,1.0,Excellent,https://www.realtytrac.com/property/ca/walnut/91789/20803-timberline-ln/155004706/,3.0,3.0
33.772645000000004,-118.20146899999999,460 Golden Ave # 434,Condominium,495.0,15951.0,1983.0,7278024087.0,1114232632.0,Los Angeles,34916,4.0,575901.0,1,LBPD14,2020-12-30,275000.0,277500.0,5.0,Slightly High,14.0,2.0,Average,https://www.realtytrac.com/property/ca/long-beach/90802/460-golden-ave-434/51916265/,1.0,1.0
33.907145,-118.363129,4851 W 137th Pl,Single Family Residence,962.0,5285.0,1952.0,4147009029.0,1114232817.0,Los Angeles,6490,3.0,602301.0,15,LCR1YY,2020-12-30,640000.0,838900.0,6.0,Slightly High,7.0,1.0,Average,https://www.realtytrac.com/property/ca/hawthorne/90250/4851-w-137th-pl/4947750/,2.0,1.0
34.110819,-118.20495700000001,5029 Shipley Glen Ct,Single Family Residence,896.0,5778.0,1940.0,5469009013.0,1114232826.0,Los Angeles,SHIPLEY GLEN,2.0,183520.0,4,LAR1,2006-08-08,325000.0,999200.0,19.0,Slightly High,2.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90042/5029-shipley-glen-ct/30208661/,2.0,1.0
34.169819,-118.51729499999999,5460 White Oak Ave # E321,Condominium,712.0,40641480.0,1971.0,2257019189.0,1114233339.0,Los Angeles,45755,1.0,139600.0,1,LAR3,2020-12-30,84000.0,262700.0,3.0,,7.0,1.0,Above Average,https://www.realtytrac.com/property/ca/encino/91316/5460-white-oak-ave-e321/154401440/,1.0,1.0
34.373657,-118.550296,25058 Wheeler Rd,Single Family Residence,1118.0,7476.0,1958.0,2829016038.0,1114233507.0,Los Angeles,,4.0,920313.0,503,SCUR2,2020-12-30,597000.0,467900.0,1.0,Low,4.0,1.0,Excellent,https://www.realtytrac.com/property/ca/newhall/91321/25058-wheeler-rd/22921599/,3.0,2.0
34.157214,-118.42931200000001,4751 Ventura Canyon Ave,Single Family Residence,1655.0,6499.0,1952.0,2359020029.0,1114233518.0,Los Angeles,13525,3.0,124600.0,2,LAR1,2020-12-30,1065000.0,800600.0,0.0,,5.0,1.0,Above Average,https://www.realtytrac.com/property/ca/van-nuys/91423/4751-ventura-canyon-ave/19143700/,3.0,2.0
34.166189,-118.368297,5246 Cleon Ave,Single Family Residence,1077.0,7758.0,1941.0,2416006027.0,1114234556.0,Los Angeles,8122 CITY/LOS ANGELES,2.0,125320.0,30,LAR3,2020-12-30,3630000.0,1395000.0,8.0,Low,11.0,1.0,Average,https://www.realtytrac.com/property/ca/north-hollywood/91601/5246-cleon-ave/251913829/,3.0,1.0
34.054,-118.0456,2825 Blossom Ct,Condominium,1520.0,,2018.0,8105001083.0,1114234755.0,Los Angeles,,1.0,433402.0,1,EMC3,2020-12-30,538000.0,637300.0,8.0,Moderate,20.0,1.0,Average,https://www.realtytrac.com/property/ca/el-monte/91733/2825-blossom-ct/325996531/,2.0,3.0
34.091617,-118.01606799999999,11527 Lower Azusa Rd,Condominium,1219.0,13111560.0,1980.0,8538009028.0,1114234965.0,Los Angeles,35545,2.0,432500.0,,EMC3,2020-12-30,477000.0,487200.0,7.0,Moderate,7.0,1.0,Above Average,https://www.realtytrac.com/property/ca/el-monte/91732/11527-lower-azusa-rd/5320989/,3.0,3.0
33.880320000000005,-118.375014,2803 Blossom Ln # A,Condominium,2160.0,6636.0,1986.0,4150030030.0,1114234990.0,Los Angeles,REDONDO VILLA TR,5.0,620501.0,1,RBR-2,2020-12-30,1305000.0,1464000.0,4.0,Low,7.0,1.0,Excellent,https://www.realtytrac.com/property/ca/redondo-beach/90278/2803-blossom-ln-a/142275215/,4.0,3.0
34.213991,-118.65084499999999,24047 Arminta St,Single Family Residence,3064.0,8750.0,1986.0,2020013033.0,1114235004.0,Los Angeles,26509,1.0,134424.0,83,LARE11,2020-12-30,1205000.0,1271000.0,1.0,Very Low,3.0,1.0,Excellent,https://www.realtytrac.com/property/ca/west-hills/91304/24047-arminta-st/51771882/,4.0,3.0
33.89045,-118.32871000000002,3166 W 154th Pl,Single Family Residence,1028.0,5516.0,1948.0,4070012008.0,1114235216.0,Los Angeles,12737,1.0,603702.0,8,LCR1YY,2020-12-30,672000.0,689900.0,5.0,Moderate,9.0,1.0,Above Average,https://www.realtytrac.com/property/ca/gardena/90249/3166-w-154th-pl/27076745/,3.0,1.0
34.695345,-118.176598,44723 Stonebridge Ln,Single Family Residence,1795.0,8285.0,1991.0,3153064042.0,1114235483.0,Los Angeles,46972,1.0,901008.0,56,LRSP80-01,2020-12-30,320500.0,389000.0,2.0,Moderate,2.0,2.0,Average,https://www.realtytrac.com/property/ca/lancaster/93536/44723-stonebridge-ln/100132554/,5.0,2.0
34.506428,-118.624251,27836 Mariposa Ln,Single Family Residence,3230.0,7458.0,2000.0,2865087057.0,1114236160.0,Los Angeles,44429,3.0,920102.0,259,LCA2,2020-12-30,825000.0,783000.0,0.0,,3.0,3.0,Excellent,https://www.realtytrac.com/property/ca/castaic/91384/27836-mariposa-ln/144914819/,5.0,4.0
34.101217999999996,-118.02043300000001,11448 Freer Ave,Single Family Residence,3020.0,6417.0,1950.0,8572017011.0,1114236335.0,Los Angeles,16917,4.0,431502.0,158,LCR15000,2020-12-30,908000.0,1058000.0,1.0,Low,3.0,1.0,Above Average,https://www.realtytrac.com/property/ca/arcadia/91006/11448-freer-ave/54307113/,6.0,3.0
34.670344,-118.16747600000001,2056 W Avenue K5,Single Family Residence,2843.0,6872.0,2004.0,3112057119.0,1114236400.0,Los Angeles,53027,1.0,901011.0,60,LRR6000,2020-12-30,510000.0,458300.0,3.0,Moderate,2.0,1.0,Average,https://www.realtytrac.com/property/ca/lancaster/93536/2056-w-avenue-k5/19998768/,3.0,3.0
34.226773,-118.400145,8639 Morehart Ave,Single Family Residence,1222.0,8059.0,1952.0,2634022028.0,1114236404.0,Los Angeles,13579,4.0,121010.0,28,LARS,2020-12-30,535000.0,577500.0,15.0,,10.0,1.0,Average,https://www.realtytrac.com/property/ca/sun-valley/91352/8639-morehart-ave/153622322/,2.0,2.0
34.471582,-118.53203799999999,28735 Raintree Ln,Single Family Residence,1592.0,6183.0,1988.0,3244089025.0,1114236579.0,Los Angeles,45137,1.0,920015.0,229,SCUR2,2020-12-30,635000.0,695600.0,0.0,Low,3.0,1.0,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91390/28735-raintree-ln/7452427/,3.0,3.0
33.891632,-118.39758300000001,1808 Elm Ave,Single Family Residence,3099.0,4480.0,2003.0,4171015006.0,1114236613.0,Los Angeles,1638,2.0,620303.0,6,MNRS,2020-12-30,2900000.0,2887000.0,1.0,Low,9.0,1.0,Excellent,https://www.realtytrac.com/property/ca/manhattan-beach/90266/1808-elm-ave/43778324/,5.0,4.0
34.636003,-118.234821,5933 Walnut Way,Single Family Residence,4516.0,2744280.0,1986.0,3101036020.0,1114236653.0,Los Angeles,36554,1.0,910301.0,20,PDA120000,2020-12-30,660000.0,892100.0,1.0,Moderate,2.0,1.0,Above Average,https://www.realtytrac.com/property/ca/palmdale/93551/5933-walnut-way/53445283/,5.0,5.0
33.810288,-118.29718500000001,23631 Pineforest Ln,Single Family Residence,2301.0,5905.0,1965.0,7409001045.0,1114236870.0,Los Angeles,29420,2.0,543603.0,45,LCR1,2020-12-30,420000.0,971800.0,3.0,Moderate,12.0,2.0,Average,https://www.realtytrac.com/property/ca/harbor-city/90710/23631-pineforest-ln/141749611/,5.0,3.0
33.837410999999996,-118.090024,11416 211th St,Single Family Residence,1406.0,5000.0,1961.0,7060016029.0,1114236972.0,Los Angeles,24859,2.0,555002.0,319,LKR1YY,2020-12-30,683000.0,753800.0,8.0,Moderate,4.0,2.0,Average,https://www.realtytrac.com/property/ca/lakewood/90715/11416-211th-st/145195200/,3.0,2.0
33.761131,-118.389816,95 Cresta Verde Dr,Condominium,1992.0,49179240.0,1972.0,7585017073.0,1114236985.0,Los Angeles,27417,1.0,670406.0,,RERPD8U,2020-12-30,968000.0,980700.0,1.0,Very Low,2.0,2.0,Excellent,https://www.realtytrac.com/property/ca/rolling-hills-estates/90274/95-cresta-verde-dr/43967698/,3.0,3.0
34.160277,-118.125229,826 N Michigan Ave,Single Family Residence,1860.0,7315.0,1910.0,5739009017.0,1114237017.0,Los Angeles,LENOX,2.0,462400.0,41,PSR6,2020-12-30,1358000.0,1182000.0,3.0,Moderate,2.0,1.0,Average,https://www.realtytrac.com/property/ca/pasadena/91104/826-n-michigan-ave/154796780/,2.0,1.0
33.798704,-118.163081,2400 Skyline Dr # 103,Condominium,1966.0,13437.0,1979.0,7215023021.0,1114237349.0,Los Angeles,34954,1.0,573403.0,,SHR4,2020-12-30,650000.0,776300.0,7.0,Slightly High,21.0,1.0,Above Average,https://www.realtytrac.com/property/ca/signal-hill/90755/2400-skyline-dr-103/20503710/,2.0,2.0
33.87823,-118.35087299999999,4316 W 168th St,"Duplex (2 units, any combination)",1934.0,7313.0,1944.0,4075011016.0,1114237373.0,Los Angeles,8293,5.0,604100.0,220,LNR2YY,2020-12-30,675000.0,1048000.0,4.0,Moderate,13.0,1.0,Average,https://www.realtytrac.com/property/ca/lawndale/90260/4316-w-168th-st/40229030/,5.0,2.0
33.984571,-118.37689499999999,5411 W 62nd St,Single Family Residence,2742.0,9092.0,1960.0,4101007033.0,1114237482.0,Los Angeles,24252,3.0,703002.0,23,LCR1YY,2020-12-30,1550000.0,1256000.0,6.0,Slightly High,8.0,1.0,Poor,https://www.realtytrac.com/property/ca/los-angeles/90056/5411-w-62nd-st/1768528/,4.0,3.0
34.207808,-118.469894,15441 Covello St,Single Family Residence,1427.0,5441.0,1961.0,2222015002.0,1114237492.0,Los Angeles,20271,1.0,127300.0,2,LAR1,2020-12-30,705000.0,502300.0,12.0,,13.0,1.0,Average,https://www.realtytrac.com/property/ca/van-nuys/91406/15441-covello-st/17965034/,3.0,2.0
34.266404,-118.511734,17317 Los Alimos St,Single Family Residence,2357.0,11400.0,1951.0,2696005014.0,1114237557.0,Los Angeles,9668,1.0,111202.0,244,LARE9,2020-12-30,830000.0,978300.0,4.0,Low,4.0,1.0,Average,https://www.realtytrac.com/property/ca/san-fernando/91344/17317-los-alimos-st/26471444/,4.0,3.0
33.939659000000006,-117.991433,10617 Homeland Ave,Single Family Residence,1303.0,11288.0,1953.0,8231019036.0,1114237785.0,Los Angeles,3359,5.0,503401.0,G,WHR16000,2020-12-30,640000.0,698500.0,3.0,Moderate,6.0,1.0,Excellent,https://www.realtytrac.com/property/ca/whittier/90603/10617-homeland-ave/141744712/,3.0,2.0
34.210508000000004,-118.349024,7667 N Hollywood Way,Single Family Residence,1449.0,5638.0,1942.0,2405012023.0,1114238005.0,Los Angeles,13172,2.0,102105.0,27,LAR3,2020-12-30,620000.0,845400.0,5.0,Low,14.0,1.0,Poor,https://www.realtytrac.com/property/ca/burbank/91505/7667-n-hollywood-way/12130906/,4.0,2.0
34.032441,-117.836758,21631 E Deep Creek Rd,Single Family Residence,2505.0,9202.0,1985.0,8709053017.0,1114238056.0,Los Angeles,41682,1.0,403403.0,17,WAPD1680022U-,2020-12-30,1030000.0,767000.0,0.0,Low,5.0,1.0,Excellent,https://www.realtytrac.com/property/ca/walnut/91789/21631-e-deep-creek-rd/34963989/,4.0,3.0
33.831868,-118.194842,145 W San Antonio Dr,Single Family Residence,2054.0,11809.0,1946.0,7140002010.0,1114238310.0,Los Angeles,1225,1.0,571800.0,19,LBR1L,2020-12-30,1000000.0,928600.0,11.0,Slightly High,7.0,1.0,Above Average,https://www.realtytrac.com/property/ca/long-beach/90807/145-w-san-antonio-dr/141975055/,2.0,2.0
34.092751,-118.237626,2413 Altman St,Single Family Residence,840.0,4594.0,1926.0,5445003007.0,1114238446.0,Los Angeles,5963,3.0,197200.0,33,LAR1,2020-12-30,650000.0,398400.0,12.0,Slightly High,10.0,1.0,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90031/2413-altman-st/153562718/,1.0,1.0
34.091902000000005,-118.383693,1145 Horn Ave # D,Condominium,1900.0,7705.0,1993.0,5560022042.0,1114238452.0,Los Angeles,47946,1.0,700502.0,1,WDR4,2020-12-30,1422000.0,1336000.0,0.0,,9.0,0.0,Above Average,https://www.realtytrac.com/property/ca/w-hollywood/90069/1145-horn-ave-d/1580682/,2.0,3.0
34.08488,-118.371307,750 N Kings Rd # 201,Condominium,605.0,6359760.0,1973.0,5528003112.0,1114238801.0,Los Angeles,37172,2.0,194402.0,,LAR3,2020-12-30,508500.0,536400.0,1.0,Slightly High,8.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90069/750-n-kings-rd-201/154767578/,1.0,1.0
34.048967,-118.186668,1053 De Garmo Dr,Single Family Residence,2564.0,6979.0,1962.0,5231002012.0,1114238950.0,Los Angeles,5750,4.0,530801.0,26,LCR2,2020-12-30,720000.0,745300.0,20.0,Slightly High,9.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90063/1053-de-garmo-dr/141553879/,5.0,3.0
34.092228999999996,-118.426759,1253 Delresto Dr,Single Family Residence,2788.0,19284.0,1982.0,4356028010.0,1114238988.0,Los Angeles,,2.0,261102.0,C,LARE20,2020-12-30,4255000.0,2423000.0,0.0,Moderate,3.0,1.0,Above Average,https://www.realtytrac.com/property/ca/beverly-hills/90210/1253-delresto-dr/154595696/,3.0,3.0
34.442834000000005,-118.527304,22354 Cheraw Dr,Single Family Residence,1080.0,6637.0,1972.0,2807027004.0,1114239134.0,Los Angeles,29914,3.0,920017.0,6,SCUR2,2020-12-30,540000.0,638600.0,1.0,Low,4.0,1.0,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91350/22354-cheraw-dr/40203077/,3.0,2.0
33.930559,-118.410944,528 E Imperial Ave,Condominium,1270.0,,2019.0,4133013089.0,1114239202.0,Los Angeles,,3.0,620001.0,25,ESPRD,2020-12-30,863500.0,767700.0,3.0,Moderate,8.0,1.0,Excellent,https://www.realtytrac.com/property/ca/el-segundo/90245/528-e-imperial-ave/330491510/,2.0,3.0
34.282752,-118.396147,11704 Prager Ave,Single Family Residence,1230.0,8220.0,1964.0,2531026047.0,1114239389.0,Los Angeles,19636,1.0,104103.0,47,LARS,2020-12-30,530000.0,357300.0,6.0,Low,4.0,1.0,Average,https://www.realtytrac.com/property/ca/sylmar/91342/11704-prager-ave/154435910/,3.0,2.0
33.94376,-118.026342,9911 Mills Ave,Single Family Residence,1045.0,6501.0,1951.0,8159003014.0,1114239465.0,Los Angeles,15565,3.0,503302.0,175,LCR1YY,2020-12-30,520000.0,631900.0,9.0,Moderate,4.0,1.0,Above Average,https://www.realtytrac.com/property/ca/whittier/90604/9911-mills-ave/3806488/,3.0,1.0
34.069990999999995,-118.25933400000001,1150 W Kensington Rd,"Duplex (2 units, any combination)",1248.0,13278.0,1923.0,5404023001.0,1114239851.0,Los Angeles,ANGELENO HEIGHTS,3.0,197500.0,2,LARD2,2020-12-30,940000.0,1901000.0,18.0,Slightly High,17.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90026/1150-w-kensington-rd/154738602/,3.0,2.0
33.945816,-117.981532,10100 Lindesmith Ave,Single Family Residence,2082.0,13753.0,1957.0,8235006029.0,1114239862.0,Los Angeles,15815,3.0,500201.0,9,WHR171/2,2020-12-30,930000.0,968600.0,1.0,Moderate,2.0,1.0,Excellent,https://www.realtytrac.com/property/ca/whittier/90603/10100-lindesmith-ave/154950038/,4.0,3.0
33.884094,-118.042725,13543 1/2 Village Dr,Condominium,853.0,7221.0,1971.0,7005015110.0,1114240279.0,Los Angeles,29285,1.0,554511.0,23,CERM,2020-12-30,440000.0,447500.0,2.0,Low,12.0,1.0,Excellent,https://www.realtytrac.com/property/ca/cerritos/90703/13543-12-village-dr/154849766/,2.0,2.0
33.896797,-118.40796200000001,648 29th St,Single Family Residence,3539.0,4805.0,1997.0,4174016039.0,1114240351.0,Los Angeles,,4.0,620301.0,13,MNRS,2020-12-30,3300000.0,2686000.0,2.0,Low,6.0,1.0,Excellent,https://www.realtytrac.com/property/ca/manhattan-beach/90266/648-29th-st/249210132/,4.0,4.0
34.095079999999996,-117.9042,733 W Chester Rd,Single Family Residence,2940.0,12268.0,1953.0,8432008001.0,1114240583.0,Los Angeles,14394,2.0,406000.0,34,CVR110000,2020-12-30,530000.0,895600.0,10.0,Moderate,9.0,1.0,Above Average,https://www.realtytrac.com/property/ca/covina/91722/733-w-chester-rd/154967886/,5.0,2.0
34.14025,-118.68238899999999,25481 Prado De Amor,Planned Unit Development (PUD),4894.0,304920.0,2006.0,2069091024.0,1114241294.0,Los Angeles,35596-26,2.0,800202.0,9,Lot:9,2020-12-30,4355000.0,2825000.0,0.0,Very Low,2.0,1.0,Above Average,https://www.realtytrac.com/property/ca/calabasas/91302/25481-prado-de-amor/30113013/,5.0,6.0
33.878645,-118.14946699999999,8555 Park St,Condominium,1917.0,14834.0,2010.0,7107004100.0,1114241571.0,Los Angeles,PARCEL MAP 71098,2.0,554301.0,1,BFER3,2020-12-30,575000.0,666700.0,20.0,Moderate,11.0,2.0,Poor,https://www.realtytrac.com/property/ca/bellflower/90706/8555-park-st/153116330/,3.0,3.0
34.105449,-117.832765,1259 Eaton Rd,Single Family Residence,1557.0,7697.0,1979.0,8383026049.0,1114241648.0,Los Angeles,34341,1.0,401312.0,49,SDSF7500,2020-12-30,650000.0,725100.0,3.0,Low,5.0,1.0,Excellent,https://www.realtytrac.com/property/ca/san-dimas/91773/1259-eaton-rd/145192388/,3.0,2.0
