Latitude,Longitude,HomeSize,LotSize,YearBuilt,Age,SexOffenders,CrimeIndex,EnviornmentalHazards,SchoolQuality,Bedrooms,Bathrooms,Neighborhood,SalePrice,SalePriceTransformed,Date
34.13177,-118.70978,1866.0,3568.0,1989,31,0,Very Low,2,Above Average,4,3,Calabasas,866000.0,931.877,2020-09-25
34.13152,-118.70973,1866.0,4365.0,1989,31,0,Very Low,2,Above Average,4,3,Calabasas,910000.0,955.06,2020-10-01
34.13431,-118.72827,2153.0,8711.0,1973,47,0,Very Low,2,Excellent,5,3,Agoura Hills,950000.0,976.027,2020-09-18
34.13443,-118.72139,2782.0,8843.0,1972,48,0,Very Low,2,Excellent,5,4,Agoura Hills,1340000.0,1159.18,2020-09-30
34.12981,-118.72288,1677.0,11121.0,1971,49,0,Very Low,2,Excellent,3,2,Agoura Hills,890000.0,944.506,2020-10-05
34.13097,-118.72289,1386.0,10917.0,1970,50,0,Very Low,2,Excellent,3,2,Agoura Hills,850000.0,923.229,2020-09-17
34.13129,-118.64724,1586.0,6664.0,1980,41,0,Very Low,2,Above Average,3,2,Calabasas,725000.0,850.923,2021-01-21
34.12945,-118.64131,3159.0,8033.0,2006,14,0,Very Low,2,Above Average,3,4,Calabasas,1495000.0,1224.14,2020-10-05
34.1297,-118.6439,3752.0,5222.0,1989,31,0,Very Low,2,Above Average,4,4,Calabasas,925000.0,963.193,2020-11-23
34.12998,-118.64393,2276.0,4975.0,2000,20,0,Very Low,2,Above Average,4,3,Calabasas,895000.0,947.156,2020-10-08
34.1297,-118.64458,1854.0,9968.0,1983,37,0,Very Low,2,Above Average,3,3,Calabasas,877000.0,937.777,2020-09-30
34.12968,-118.63625,1876.0,10958.0,1981,39,0,Very Low,2,Above Average,3,3,Calabasas,920000.0,960.293,2020-10-01
34.1574,-118.62908,2415.0,9046.0,1958,62,0,Very Low,2,Excellent,4,3,Woodland Hills,1131000.0,1064.73,2020-10-06
34.15406,-118.6212,3353.0,11507.0,1978,42,0,Very Low,2,Excellent,3,3,Woodland Hills,1600000.0,1266.66,2020-09-29
34.16297,-118.62495,1017.0,6289.0,1953,67,0,Very Low,3,Excellent,2,1,Woodland Hills,740000.0,861.243,2020-10-09
34.15787,-118.62687,2272.0,13852.0,1965,55,0,Very Low,2,Excellent,3,2,Woodland Hills,1025000.0,1011.98,2020-12-14
34.1563,-118.62928,2031.0,10602.0,1958,62,0,Very Low,2,Excellent,4,2,Woodland Hills,1115500.0,1057.41,2020-10-23
34.15354,-118.6277,2224.0,10410.0,1959,61,0,Very Low,2,Excellent,4,3,Woodland Hills,1420000.0,1191.12,2020-12-09
34.15189,-118.62436,2040.0,11384.0,1964,56,0,Very Low,2,Excellent,3,3,Woodland Hills,1252500.0,1120.47,2020-10-20
34.15505,-118.62576,2145.0,13332.0,1965,55,0,Very Low,2,Excellent,4,2,Woodland Hills,1175000.0,1083.5,2020-12-29
34.15582,-118.62515,2748.0,14095.0,1965,50,0,Very Low,2,Excellent,5,3,Woodland Hills,965000.0,1027.31,2015-07-27
34.15615,-118.62394,2415.0,11995.0,1965,55,0,Very Low,2,Excellent,5,3,Woodland Hills,1299000.0,1141.42,2020-11-24
34.16765,-118.61265,2540.0,8561.0,1977,43,2,Very Low,10,Above Average,4,3,Woodland Hills,1175000.0,1085.25,2020-10-08
34.1677,-118.61296,2935.0,14930.0,1977,44,2,Very Low,11,Above Average,3,4,Woodland Hills,1050000.0,1024.04,2021-01-21
34.16532,-118.61755,1558.0,11834.0,1956,64,1,Very Low,5,Above Average,3,2,Woodland Hills,931000.0,966.217,2020-09-29
34.16578,-118.61339,3721.0,15136.0,1952,66,2,Very Low,7,Above Average,4,5,Woodland Hills,1535000.0,1260.87,2018-07-09
34.1609,-118.62492,1895.0,8841.0,1956,64,0,Very Low,2,Excellent,3,2,Woodland Hills,1057000.0,1027.65,2020-12-15
34.16105,-118.61971,1862.0,5319.0,1956,64,0,Very Low,2,Excellent,3,2,Woodland Hills,855000.0,924.257,2020-12-14
34.16147,-118.61794,2114.0,10360.0,1978,42,0,Very Low,2,Excellent,3,3,Woodland Hills,1090000.0,1045.47,2020-09-25
34.16306,-118.61227,4055.0,10883.0,1962,52,1,Very Low,3,Above Average,3,3,Woodland Hills,786000.0,934.76,2014-02-14
34.16421,-118.61951,3096.0,4907.0,2002,18,1,Very Low,2,Excellent,4,3,Woodland Hills,1225000.0,1106.31,2020-12-15
34.15748,-118.61834,1508.0,13353.0,1957,63,0,Very Low,2,Excellent,3,2,Woodland Hills,830000.0,910.644,2020-12-17
34.15281,-118.62054,2210.0,13745.0,1964,56,0,Very Low,2,Excellent,3,3,Woodland Hills,1055000.0,1028.34,2020-10-22
34.15275,-118.62324,2678.0,728.0,1964,38,0,Very Low,2,Excellent,5,4,Woodland Hills,475000.0,830.371,2002-04-12
34.15218,-118.62124,3787.0,9274.0,1987,34,0,Very Low,2,Excellent,5,4,Woodland Hills,1257500.0,1120.66,2021-01-12
34.15041,-118.61401,2867.0,12572.0,1962,58,0,Very Low,2,Above Average,4,3,Woodland Hills,1285000.0,1134.91,2020-10-19
34.15083,-118.62611,2078.0,10480.0,1959,41,0,Very Low,2,Excellent,4,2,Woodland Hills,360000.0,743.88,2000-02-08
34.1492,-118.62426,2049.0,11273.0,1959,62,0,Very Low,2,Excellent,3,2,Woodland Hills,1265000.0,1124.0,2021-01-14
34.14515,-118.61509,2568.0,8819.0,1964,57,0,Very Low,4,Above Average,5,3,Calabasas,1220000.0,1103.83,2021-01-13
34.14569,-118.61304,2520.0,10497.0,1964,55,0,Very Low,4,Above Average,5,3,Calabasas,1160000.0,1085.44,2019-12-17
34.14611,-118.62207,4559.0,10678.0,1970,44,0,Very Low,2,Above Average,5,4,Calabasas,1200000.0,1147.51,2014-08-14
34.14115,-118.63074,1928.0,5069.0,1979,41,0,Very Low,2,Above Average,4,3,Calabasas,980000.0,991.415,2020-11-23
34.14182,-118.62641,2919.0,7795.0,1970,50,0,Very Low,2,Above Average,6,3,Calabasas,1485000.0,1220.41,2020-11-17
34.14377,-118.62823,2511.0,13268.0,1967,34,0,Very Low,2,Above Average,5,3,Calabasas,540000.0,889.83,2001-06-29
34.1446,-118.6222,2600.0,8857.0,1969,21,0,Very Low,2,Above Average,5,4,Calabasas,393000.0,875.565,1990-12-14
34.1417,-118.61775,2124.0,11703.0,1964,56,0,Very Low,2,Above Average,4,2,Calabasas,1335000.0,1156.78,2020-10-29
34.14207,-118.61806,2400.0,10282.0,1964,56,0,Very Low,2,Above Average,4,3,Calabasas,1395000.0,1182.85,2020-11-12
34.14076,-118.62535,2332.0,8340.0,1970,50,0,Very Low,2,Above Average,4,3,Calabasas,1420000.0,1191.12,2020-12-17
34.14007,-118.62396,3180.0,7266.0,1970,50,0,Very Low,2,Above Average,5,3,Calabasas,1550000.0,1246.71,2020-09-25
34.13845,-118.6202,2382.0,12058.0,1965,55,0,Very Low,2,Above Average,4,3,Calabasas,1265000.0,1126.28,2020-09-28
34.13524,-118.61518,1674.0,14742.0,1971,2,0,Very Low,2,Above Average,3,2,Calabasas,42000.0,507.271,1973-01-12
34.13089,-118.63486,2139.0,6643.0,1985,35,0,Very Low,2,Above Average,3,3,Calabasas,988500.0,995.401,2020-10-06
34.21201,-118.60131,1685.0,9239.0,1975,45,9,Very Low,6,Average,3,2,Canoga Park,652000.0,808.581,2020-09-28
34.21086,-118.60124,1338.0,15400.0,1920,100,8,Very Low,8,Average,3,1,Canoga Park,565000.0,751.335,2020-12-18
34.20441,-118.58932,1648.0,5767.0,1942,78,12,Very Low,5,Average,4,2,Canoga Park,670000.0,819.747,2020-11-20
34.20429,-118.59088,1711.0,6000.0,1961,60,12,Very Low,5,Average,3,2,Canoga Park,635000.0,796.358,2021-01-22
34.20202,-118.59454,858.0,7500.0,1952,68,9,Very Low,15,Average,3,1,Canoga Park,600000.0,774.257,2020-12-16
34.19718,-118.58511,1627.0,7569.0,1954,66,7,Very Low,8,Average,4,3,Winnetka,515000.0,718.627,2020-09-16
34.19628,-118.60189,975.0,8000.0,1954,66,4,Very Low,8,Average,2,1,Canoga Park,605000.0,777.476,2020-12-31
34.19636,-118.59043,1951.0,5003.0,1979,41,7,Very Low,13,Average,4,3,Canoga Park,700000.0,836.293,2020-12-18
34.19639,-118.58876,2713.0,6498.0,1979,41,7,Very Low,13,Average,4,3,Canoga Park,1198000.0,1095.82,2020-10-06
34.18725,-118.60763,1325.0,6968.0,1954,66,2,Very Low,8,Average,3,2,Canoga Park,655000.0,810.439,2020-09-25
34.18865,-118.60941,1192.0,7490.0,1954,67,2,Very Low,8,Average,3,2,Canoga Park,815000.0,902.195,2021-01-15
34.18717,-118.61049,1365.0,6732.0,1954,66,2,Very Low,6,Average,3,2,Canoga Park,720000.0,849.784,2020-11-13
34.1876,-118.61237,1948.0,8050.0,1962,58,2,Very Low,4,Average,4,3,Canoga Park,921000.0,959.267,2020-12-31
34.17867,-118.60924,2425.0,7500.0,1959,61,2,Very Low,5,Average,3,3,Woodland Hills,975000.0,988.581,2020-10-02
34.19197,-118.58246,1362.0,7505.0,1954,65,7,Very Low,8,Average,4,2,Winnetka,645000.0,810.778,2019-05-22
34.18986,-118.58186,1388.0,7725.0,1955,65,6,Very Low,8,Average,4,2,Winnetka,617000.0,786.579,2020-09-25
34.19145,-118.58388,1362.0,7500.0,1956,64,7,Very Low,8,Average,4,2,Winnetka,645000.0,802.767,2020-12-17
34.17863,-118.58174,1856.0,10048.0,1961,59,4,Very Low,6,Average,4,2,Woodland Hills,949000.0,975.31,2020-10-06
34.17659,-118.5859,1856.0,8561.0,1961,59,2,Very Low,8,Average,4,2,Woodland Hills,925000.0,962.899,2020-10-09
34.17725,-118.58434,1860.0,10981.0,1961,59,2,Very Low,6,Average,5,4,Woodland Hills,1059000.0,1030.5,2020-09-30
34.1777,-118.57758,1404.0,9775.0,1959,61,5,Very Low,5,Average,3,2,Woodland Hills,845000.0,918.836,2020-12-29
34.17534,-118.57545,1404.0,12055.0,1959,61,5,Very Low,4,Average,3,2,Woodland Hills,805000.0,896.825,2020-12-28
34.17605,-118.58106,4758.0,10195.0,1959,61,4,Very Low,5,Average,5,5,Woodland Hills,1367500.0,1170.78,2020-10-05
34.17658,-118.58319,1856.0,10465.0,1961,59,3,Very Low,5,Average,4,2,Woodland Hills,915000.0,957.878,2020-09-24
34.16972,-118.58166,2001.0,8235.0,1959,61,4,Very Low,5,Average,3,2,Woodland Hills,767000.0,876.814,2020-10-02
34.17072,-118.58113,2012.0,11533.0,1960,61,5,Very Low,5,Average,3,4,Woodland Hills,1170000.0,1080.97,2021-01-25
34.16989,-118.58248,2172.0,7858.0,1960,60,4,Very Low,5,Average,3,2,Woodland Hills,900000.0,949.995,2020-09-17
34.17052,-118.58355,1705.0,9201.0,1960,60,4,Very Low,5,Average,4,2,Woodland Hills,765000.0,875.852,2020-09-28
34.17155,-118.58302,1705.0,9565.0,1960,60,4,Very Low,4,Average,4,2,Woodland Hills,917500.0,958.987,2020-10-21
34.17177,-118.5833,1404.0,12694.0,1960,60,4,Very Low,4,Average,3,2,Woodland Hills,760000.0,871.398,2020-12-15
34.17047,-118.58488,1887.0,7600.0,1959,62,5,Very Low,4,Average,4,3,Woodland Hills,920000.0,958.551,2021-01-11
34.17293,-118.58525,1404.0,7500.0,1959,62,3,Very Low,4,Average,3,2,Woodland Hills,746000.0,863.159,2021-01-25
34.16853,-118.58454,1710.0,9326.0,1959,61,5,Very Low,5,Average,4,2,Woodland Hills,850000.0,923.229,2020-09-30
34.16312,-118.58412,2230.0,12325.0,1956,64,5,Very Low,3,Above Average,3,4,Woodland Hills,1145000.0,1071.63,2020-11-20
34.16225,-118.58727,2816.0,14095.0,1998,22,5,Very Low,3,Above Average,4,3,Woodland Hills,1459500.0,1209.52,2020-10-22
34.1662,-118.5969,1496.0,6226.0,1951,69,3,Very Low,12,Above Average,3,2,Woodland Hills,761000.0,873.559,2020-09-25
34.1636,-118.59486,2051.0,6240.0,1953,67,3,Very Low,3,Above Average,3,2,Woodland Hills,1080000.0,1038.77,2020-12-29
34.16023,-118.59502,1674.0,6459.0,1963,57,2,Very Low,3,Above Average,3,2,Woodland Hills,933000.0,965.496,2020-12-15
34.1583,-118.59422,1719.0,6279.0,1950,70,2,Very Low,4,Above Average,2,2,Woodland Hills,879000.0,938.846,2020-09-29
34.15892,-118.59252,3143.0,7036.0,2000,21,3,Very Low,4,Above Average,4,4,Woodland Hills,1092000.0,1044.32,2021-01-26
34.15865,-118.59261,3039.0,9365.0,1955,65,3,Very Low,4,Above Average,3,2,Woodland Hills,1611000.0,1268.7,2020-12-15
34.15939,-118.59032,2279.0,6263.0,1964,56,3,Very Low,4,Above Average,4,2,Woodland Hills,910000.0,955.258,2020-09-30
34.16109,-118.58933,1290.0,10378.0,1953,67,4,Very Low,3,Above Average,3,2,Woodland Hills,957000.0,979.616,2020-09-25
34.15988,-118.59253,2082.0,8502.0,1980,40,3,Very Low,4,Above Average,3,3,Woodland Hills,950000.0,974.252,2020-12-15
34.16497,-118.5896,1542.0,6165.0,1954,66,5,Very Low,8,Above Average,2,1,Woodland Hills,845000.0,920.6,2020-11-19
34.16494,-118.58928,1851.0,6249.0,1952,68,5,Very Low,8,Above Average,4,2,Woodland Hills,890000.0,944.506,2020-10-21
34.16455,-118.59775,3030.0,6191.0,1963,57,2,Very Low,7,Above Average,5,3,Woodland Hills,790000.0,890.135,2020-11-18
34.1608,-118.6002,2629.0,7916.0,1981,39,2,Very Low,3,Above Average,3,3,Woodland Hills,1049000.0,1023.76,2020-12-16
34.16701,-118.60159,1091.0,6571.0,1950,70,1,Very Low,8,Above Average,3,1,Woodland Hills,777500.0,882.795,2020-10-05
34.16748,-118.60192,2287.0,10237.0,1978,42,1,Very Low,8,Above Average,3,3,Woodland Hills,1006000.0,1002.56,2020-12-30
34.16708,-118.60499,1343.0,6725.0,1953,67,1,Very Low,9,Above Average,2,2,Woodland Hills,750000.0,865.646,2020-12-15
34.15959,-118.60682,1669.0,6250.0,1954,66,1,Very Low,3,Above Average,3,2,Woodland Hills,857000.0,927.113,2020-11-20
34.15993,-118.60831,1599.0,6250.0,1952,69,1,Very Low,3,Above Average,3,2,Woodland Hills,960000.0,979.168,2021-01-22
34.16044,-118.60716,1630.0,6248.0,1953,67,1,Very Low,3,Above Average,3,3,Woodland Hills,900000.0,949.995,2020-09-16
34.16542,-118.60926,1566.0,14058.0,1923,97,1,Very Low,6,Above Average,3,2,Woodland Hills,1015000.0,1008.66,2020-10-21
34.1649,-118.61073,2614.0,7430.0,1977,43,1,Very Low,3,Above Average,3,3,Woodland Hills,1101000.0,1050.74,2020-09-18
34.15531,-118.61199,1302.0,6259.0,1953,67,1,Very Low,3,Above Average,3,2,Woodland Hills,860000.0,928.735,2020-11-19
34.15411,-118.61136,1626.0,6937.0,1956,64,1,Very Low,3,Above Average,3,2,Woodland Hills,925000.0,963.193,2020-11-24
34.15603,-118.61132,2133.0,8423.0,1965,55,1,Very Low,2,Above Average,3,3,Woodland Hills,1075000.0,1038.04,2020-10-22
34.15752,-118.60649,1189.0,6337.0,1954,66,1,Very Low,3,Above Average,2,2,Woodland Hills,865000.0,931.146,2020-10-21
34.15465,-118.59793,4894.0,6462.0,1993,27,2,Very Low,2,Above Average,4,6,Woodland Hills,1279000.0,1132.6,2020-11-18
34.15584,-118.59969,2887.0,8308.0,1976,44,2,Very Low,3,Above Average,4,3,Woodland Hills,1400000.0,1184.85,2020-09-18
34.15231,-118.60131,2248.0,12364.0,1964,56,1,Very Low,2,Above Average,4,2,Woodland Hills,1325000.0,1152.44,2020-10-01
34.15799,-118.60021,2496.0,10617.0,1963,57,2,Very Low,3,Above Average,4,3,Woodland Hills,965000.0,983.702,2020-09-17
34.159,-118.60099,2581.0,7824.0,1998,22,1,Very Low,3,Above Average,3,3,Woodland Hills,980000.0,991.112,2020-10-22
34.15717,-118.60379,1189.0,5706.0,1951,69,1,Very Low,3,Above Average,2,1,Woodland Hills,780000.0,882.789,2020-12-17
34.15713,-118.60299,1044.0,5062.0,1953,67,1,Very Low,3,Above Average,3,1,Woodland Hills,520000.0,721.957,2020-10-05
34.15712,-118.60283,1469.0,5188.0,1953,67,1,Very Low,3,Above Average,3,2,Woodland Hills,876000.0,935.538,2020-12-28
34.15794,-118.60269,1940.0,7250.0,1966,54,1,Very Low,3,Above Average,3,3,Woodland Hills,862000.0,928.033,2020-12-09
34.15899,-118.60349,1618.0,7882.0,1953,67,1,Very Low,3,Above Average,3,2,Woodland Hills,739000.0,860.924,2020-11-18
34.15911,-118.60227,5183.0,11816.0,1989,31,1,Very Low,3,Above Average,5,6,Woodland Hills,1050000.0,1026.21,2020-11-23
34.15828,-118.60545,1988.0,6250.0,1953,67,1,Very Low,3,Above Average,4,2,Woodland Hills,777000.0,882.781,2020-11-18
34.15664,-118.6045,1437.0,4994.0,1948,73,1,Very Low,3,Above Average,3,2,Woodland Hills,775000.0,879.776,2021-01-21
34.15295,-118.60404,1329.0,6257.0,1953,67,1,Very Low,2,Above Average,3,1,Woodland Hills,930000.0,965.793,2020-11-20
34.15811,-118.58938,1358.0,4251.0,1952,68,3,Very Low,4,Above Average,3,2,Woodland Hills,830000.0,910.644,2020-12-29
34.14763,-118.59272,3674.0,7696.0,1978,42,1,Very Low,2,Above Average,3,3,Woodland Hills,735000.0,858.328,2020-10-05
34.15072,-118.58976,2224.0,4380.0,1977,43,1,Very Low,2,Above Average,4,4,Woodland Hills,915000.0,956.137,2020-12-31
34.14827,-118.58924,2591.0,5458.0,2004,16,1,Very Low,2,Above Average,3,3,Woodland Hills,1175000.0,1085.25,2020-10-09
34.14751,-118.59339,3094.0,7023.0,1965,55,1,Very Low,2,Above Average,3,4,Woodland Hills,1150000.0,1073.64,2020-10-23
34.14667,-118.5909,784.0,3392.0,1964,56,1,Very Low,2,Above Average,2,1,Woodland Hills,420500.0,648.175,2020-12-31
34.148,-118.60495,2806.0,12542.0,1967,53,0,Very Low,2,Above Average,4,4,Woodland Hills,1350000.0,1161.39,2020-12-10
34.14752,-118.59993,2231.0,7078.0,1962,58,0,Very Low,2,Above Average,4,3,Woodland Hills,972000.0,987.36,2020-11-13
34.14665,-118.59929,3214.0,7986.0,1964,57,0,Very Low,2,Above Average,5,3,Woodland Hills,1180000.0,1085.58,2021-01-13
34.14564,-118.59859,2090.0,5517.0,1963,58,0,Very Low,2,Above Average,5,3,Woodland Hills,850000.0,921.363,2021-01-21
34.14787,-118.5979,2130.0,9576.0,1965,55,0,Very Low,2,Above Average,3,3,Woodland Hills,865000.0,931.146,2020-10-02
34.14821,-118.59808,2227.0,13380.0,2014,6,0,Very Low,2,Above Average,4,3,Woodland Hills,1100500.0,1048.59,2020-12-15
34.15129,-118.60048,1590.0,6546.0,1965,55,1,Very Low,2,Above Average,3,2,Woodland Hills,890000.0,942.984,2020-12-09
34.14779,-118.59749,2240.0,4652.0,1978,42,0,Very Low,2,Above Average,3,3,Woodland Hills,990000.0,994.551,2020-12-15
34.14533,-118.59714,2574.0,8521.0,1966,54,0,Very Low,2,Above Average,4,3,Woodland Hills,1050000.0,1024.25,2020-12-16
34.14725,-118.59655,2240.0,7389.0,1977,44,0,Very Low,2,Above Average,4,3,Woodland Hills,852000.0,922.447,2021-01-22
34.21911,-118.45809,1561.0,6023.0,1953,67,7,Low,13,Poor,3,2,Panorama City,625000.0,791.498,2020-10-09
34.21924,-118.45504,2215.0,6240.0,1953,67,8,Low,12,Poor,3,2,Panorama City,650000.0,807.34,2020-09-24
34.21885,-118.43923,960.0,5313.0,1949,71,7,Low,10,Average,2,1,Panorama City,570000.0,754.652,2020-12-09
34.14469,-118.43474,1169.0,7710.0,1936,84,0,Moderate,2,Above Average,2,2,Sherman Oaks,1352500.0,1164.34,2020-10-02
34.14464,-118.43695,2023.0,8288.0,1939,81,0,Moderate,2,Above Average,4,2,Sherman Oaks,1425000.0,1193.21,2020-12-14
34.13495,-118.45048,2246.0,6245.0,1959,49,0,Moderate,2,Above Average,3,2,Sherman Oaks,900000.0,1041.45,2008-10-28
34.13837,-118.44976,1991.0,9291.0,1953,67,0,Moderate,2,Above Average,3,3,Sherman Oaks,1155000.0,1074.24,2020-12-31
34.13208,-118.44566,1404.0,7493.0,1954,60,0,Moderate,2,Above Average,3,2,Sherman Oaks,991500.0,1043.99,2014-10-21
34.13288,-118.44552,1402.0,8162.0,1954,66,0,Moderate,2,Above Average,3,2,Sherman Oaks,1150000.0,1073.97,2020-11-18
34.21103,-118.40618,1249.0,6139.0,1953,68,12,Low,11,Average,3,2,Sun Valley,670000.0,818.01,2021-01-14
34.21021,-118.4023,1026.0,6332.0,1951,69,12,Low,8,Average,3,1,Sun Valley,640000.0,799.649,2020-12-30
34.20874,-118.40362,1775.0,7420.0,1951,69,12,Low,11,Average,3,2,Sun Valley,725000.0,852.469,2020-10-22
34.20581,-118.39862,1987.0,3686.0,1989,31,12,Low,12,Average,3,3,Sun Valley,715000.0,846.745,2020-09-24
34.21351,-118.40695,3245.0,6970.0,1953,67,11,Low,10,Average,6,5,Sun Valley,980000.0,991.415,2020-11-25
34.21234,-118.40618,1264.0,6000.0,1953,67,12,Low,10,Average,3,2,Sun Valley,750000.0,867.222,2020-09-25
34.2173,-118.40384,1142.0,7989.0,1952,69,14,Low,4,Average,3,1,Sun Valley,680000.0,824.092,2021-01-20
34.21706,-118.39904,1096.0,7800.0,1948,73,19,Low,7,Average,3,2,Sun Valley,705000.0,839.104,2021-01-12
34.21992,-118.39845,1493.0,6499.0,1949,71,18,Low,10,Average,3,1,Sun Valley,710000.0,843.862,2020-11-19
34.21902,-118.39845,1306.0,7800.0,1948,72,18,Low,9,Average,4,2,Sun Valley,608000.0,780.821,2020-09-22
34.21505,-118.39845,2120.0,7542.0,1948,40,17,Low,8,Average,6,3,Sun Valley,138000.0,551.316,1988-07-01
34.22058,-118.39165,1479.0,13172.0,1954,66,17,Low,14,Average,3,2,Sun Valley,905000.0,952.432,2020-10-02
34.21919,-118.3929,1561.0,6412.0,1950,71,18,Low,16,Average,3,2,Sun Valley,770000.0,876.934,2021-01-25
34.21732,-118.39444,1226.0,5192.0,1955,65,18,Low,11,Average,2,2,Sun Valley,616000.0,785.941,2020-09-21
34.21675,-118.39264,1304.0,7136.0,1953,67,18,Low,11,Average,2,2,Sun Valley,600000.0,774.257,2020-12-16
34.21325,-118.39334,1580.0,6738.0,1950,70,18,Low,8,Average,3,2,Sun Valley,850000.0,921.55,2020-12-18
34.21325,-118.3935,1655.0,6736.0,1950,70,18,Low,9,Average,3,2,Sun Valley,735000.0,858.328,2020-10-05
34.21332,-118.39082,1468.0,6636.0,1960,60,19,Low,10,Average,4,3,Sun Valley,730000.0,855.404,2020-10-09
34.21372,-118.39139,909.0,8095.0,1941,79,19,Low,10,Average,2,1,Sun Valley,550000.0,742.491,2020-10-01
34.21252,-118.38965,996.0,6767.0,1949,71,17,Low,9,Average,2,1,Sun Valley,540000.0,735.935,2020-11-16
34.2151,-118.37987,1509.0,7218.0,1954,66,15,Low,12,Average,4,2,Sun Valley,650000.0,807.419,2020-11-25
34.21356,-118.38029,1050.0,6295.0,1954,48,15,Low,11,Average,3,2,Sun Valley,230000.0,575.42,2002-10-30
34.21959,-118.3745,864.0,6504.0,1953,67,6,Low,17,Average,1,1,Sun Valley,530000.0,727.692,2020-12-31
34.21449,-118.37436,1057.0,11184.0,1938,82,14,Low,10,Average,3,2,Sun Valley,560000.0,749.439,2020-11-19
34.21258,-118.37672,1850.0,5498.0,1954,66,16,Low,12,Average,3,2,Sun Valley,677000.0,824.018,2020-11-20
34.21464,-118.37632,1047.0,5500.0,1954,66,11,Low,12,Average,3,2,Sun Valley,675000.0,821.224,2020-12-15
34.2138,-118.37873,1044.0,6593.0,1954,66,15,Low,12,Average,3,2,Sun Valley,630000.0,794.9,2020-11-25
34.21424,-118.37873,1443.0,6610.0,1954,66,15,Low,12,Average,3,2,Sun Valley,690000.0,831.81,2020-09-28
34.20967,-118.38514,1338.0,6337.0,1955,65,14,Low,12,Average,3,2,Sun Valley,625000.0,791.498,2020-10-05
34.21029,-118.38374,1147.0,6486.0,1947,73,15,Low,11,Average,3,1,Sun Valley,652000.0,808.414,2020-10-05
34.20973,-118.38419,1812.0,6497.0,1955,65,15,Low,11,Average,3,2,Sun Valley,720000.0,848.156,2020-12-29
34.2101,-118.3794,1028.0,7125.0,1944,76,16,Low,12,Average,3,1,Sun Valley,630000.0,794.9,2020-11-25
34.20207,-118.38094,1551.0,6749.0,1949,71,15,Low,12,Average,3,2,Sun Valley,680000.0,824.26,2020-12-17
34.20344,-118.38092,1370.0,6750.0,1947,73,17,Low,9,Average,5,4,Sun Valley,804000.0,896.267,2020-12-29
34.20358,-118.38047,1664.0,6750.0,1947,73,15,Low,10,Average,3,2,Sun Valley,767000.0,876.996,2020-09-18
34.20305,-118.38463,1591.0,5966.0,1967,53,15,Low,13,Average,3,2,Sun Valley,695000.0,833.301,2020-12-30
34.19148,-118.37151,1296.0,5843.0,1944,76,15,Low,14,Average,3,2,North Hollywood,715000.0,846.745,2020-09-28
34.19204,-118.38419,1755.0,1951.0,2010,11,9,Low,17,Average,3,3,North Hollywood,695000.0,833.132,2021-01-14
34.19781,-118.40025,1060.0,4750.0,1950,70,10,Low,12,Average,1,1,North Hollywood,412000.0,641.591,2020-12-14
34.19666,-118.3897,2216.0,7901.0,1934,86,9,Low,15,Average,2,2,North Hollywood,757000.0,874.906,2020-03-20
34.19264,-118.39459,1248.0,8002.0,1926,94,10,Low,10,Average,4,2,North Hollywood,575000.0,759.178,2020-10-09
34.18984,-118.39406,1657.0,7298.0,1941,79,10,Low,8,Average,3,2,North Hollywood,889000.0,944.264,2020-11-24
34.18926,-118.39349,917.0,7508.0,1941,79,10,Low,8,Average,2,1,North Hollywood,790000.0,890.135,2020-11-16
34.19331,-118.39034,992.0,5267.0,1948,72,11,Low,14,Average,2,1,North Hollywood,555000.0,744.657,2020-12-30
34.19522,-118.41143,1876.0,7409.0,1954,66,8,Low,9,Average,4,2,Valley Glen,640000.0,801.184,2020-11-25
34.1915,-118.41041,1314.0,6531.0,1947,73,7,Low,7,Average,4,2,Valley Glen,700000.0,837.898,2020-11-13
34.19049,-118.40843,1631.0,7099.0,1947,73,7,Low,6,Average,4,3,Valley Glen,800000.0,895.663,2020-09-25
34.18934,-118.40607,945.0,5425.0,1942,78,8,Low,5,Average,2,1,Valley Glen,950000.0,974.252,2020-12-09
34.18895,-118.40657,1234.0,5525.0,1942,78,8,Low,5,Average,3,2,Valley Glen,750000.0,867.043,2020-10-09
